,5th_eps_pipe_comp,16th_eps_pipe_comp,50th_eps_pipe_comp,84th_eps_pipe_comp,95th_eps_pipe_comp,mean_eps_pipe_comp
segment_113050,0.0,0.0,0.00219425,0.0246825,0.046975,0.00982
segment_113051,0.0,0.0,0.0036475,0.031125,0.05285,0.0123875
segment_113052,0.0,0.0,0.004815,0.033075,0.054375,0.0135775
segment_113053,0.0,0.0,0.0043975,0.0306,0.05225,0.0128125
segment_113054,0.0,0.0,0.0039025,0.025325,0.047075,0.0112425
segment_113055,0.0,0.0,0.0034525,0.02062,0.03825,0.0093625
segment_113056,0.0,0.0,0.00374,0.02705,0.048875,0.011605
segment_113057,0.0,0.0,0.0048725,0.031925,0.0539,0.0133775
segment_113058,0.0,0.0,0.0044125,0.03265,0.05445,0.013175
segment_113059,0.0,0.0,0.002505,0.0266,0.049,0.010525
segment_113060,0.0,0.0,0.0002191,0.0127925,0.031725,0.0058
segment_113061,0.0,0.0,0.0,0.00056075,0.004955,0.00090825
segment_113062,0.0,0.0,4.005e-06,2.023e-05,3.5025e-05,1.12625e-05
segment_113063,0.0,0.0,0.0,0.0,0.0,0.0
segment_113064,0.0,0.0,0.0,0.0,0.0,0.0
segment_113065,0.0,0.0,0.0,0.0,0.0,0.0
segment_113066,0.0,0.0,0.0,0.0,0.0,0.0
segment_113067,0.0,0.0,0.0,0.0,0.0,0.0
segment_113068,0.0,0.0,2.71e-08,1.5785e-07,3.0075e-07,7.7925e-08
segment_113069,0.0,0.0,0.0,0.0,0.0,0.0
segment_113070,0.0,0.0,0.0,0.0,0.0,0.0
segment_113071,0.0,0.0,0.0,0.0,0.0,0.0
