6386616.67	1985414.60	-8253.00
6386616.74	1985415.73	-8278.00
6386616.82	1985416.93	-8303.00
6386616.91	1985418.19	-8328.00
6386617.01	1985419.49	-8353.00
6386617.13	1985420.82	-8378.00
6386617.27	1985422.18	-8403.00
6386617.42	1985423.56	-8427.00
6386617.56	1985424.95	-8452.00
6386617.65	1985426.30	-8477.00
6386617.70	1985427.62	-8502.00
6386617.70	1985428.91	-8527.00
6386617.68	1985430.19	-8552.00
6386617.63	1985431.46	-8577.00
6386617.53	1985432.71	-8602.00
6386617.38	1985433.90	-8627.00
6386617.23	1985435.04	-8652.00
6386617.14	1985436.15	-8677.00
6386617.08	1985437.22	-8702.00
6386617.02	1985438.23	-8727.00
6386616.98	1985439.19	-8752.00
6386616.95	1985440.10	-8777.00
6386617.02	1985440.90	-8802.00
6386617.09	1985441.19	-8812.00
6386617.22	1985441.59	-8827.00
6386617.69	1985443.23	-8887.00
