6385855.85	1986080.24	-7782.00
6385855.69	1986080.37	-7807.00
6385855.55	1986080.52	-7832.00
6385855.41	1986080.70	-7857.00
6385855.27	1986080.96	-7882.00
6385855.14	1986081.24	-7907.00
6385854.99	1986081.51	-7932.00
6385854.84	1986081.78	-7957.00
6385854.66	1986082.09	-7982.00
6385854.47	1986082.42	-8007.00
6385854.26	1986082.76	-8032.00
6385853.99	1986083.09	-8057.00
6385853.63	1986083.36	-8082.00
6385852.98	1986083.46	-8107.00
6385852.01	1986083.07	-8132.00
6385850.87	1986082.28	-8157.00
6385849.58	1986081.38	-8182.00
6385847.96	1986080.43	-8207.00
6385845.82	1986079.55	-8232.00
6385843.02	1986078.89	-8257.00
6385839.47	1986078.67	-8282.00
6385835.18	1986078.85	-8306.00
6385830.12	1986079.30	-8331.00
6385824.57	1986079.93	-8355.00
6385818.78	1986080.60	-8379.00
6385812.92	1986081.41	-8404.00
6385807.17	1986082.45	-8428.00
6385801.59	1986083.68	-8452.00
6385797.48	1986084.72	-8471.00
6385796.20	1986085.05	-8477.00
6385790.87	1986086.43	-8501.00
