ID,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,LON_MID,LAT_MID,LENGTH_KM,OBJECTID,DIAMETER,PIPE_ID,SUB_SEGMENT_ID,L_ANCHOR_FULL_METER,SEGMENT_AZIMUTH_DEG,ASPECT_DEG_FROM_90M,LEVEL2_LIQ_BETA_CROSSING
2386,-122.7190797,38.32738028,-122.7186508,38.32705689,-122.71886525,38.327218585,0.051892,962,76.2,2386,1,134.0,133.6,15.0,118.6
2387,-122.7186508,38.32705689,-122.7178841,38.32694435,-122.71826745,38.32700062,0.06804,962,76.2,2387,1,170.1,100.4,203.0,102.6
2388,-122.7178841,38.32694435,-122.7171173,38.32683182,-122.7175007,38.326888085,0.068049,962,76.2,2388,1,101.9,100.4,55.0,134.60000000000002
2389,-122.7171173,38.32683182,-122.7166927,38.32665166,-122.716905,38.32674174,0.042109,962,76.2,2389,1,46.7,118.1,55.0,116.90000000000003
2390,-122.7166927,38.32665166,-122.7164866,38.32648725,-122.71658965,38.326569455,0.025641,962,76.2,2390,1,12.8,135.2,111.0,155.8
2391,-122.7164866,38.32648725,-122.7157369,38.32660589,-122.71611175,38.32654657,0.066715,962,76.2,2391,1,33.4,78.5,111.0,147.5
2392,-122.7157369,38.32660589,-122.7155155,38.3266234,-122.7156262,38.326614645,0.019411,962,76.2,2392,1,76.6,84.1,101.0,163.10000000000002
2393,-122.7155155,38.3266234,-122.7149331,38.32694605,-122.7152243,38.326784725,0.062194,962,76.2,2393,1,117.4,54.7,101.0,133.7
2394,-122.7149331,38.32694605,-122.714563,38.32734165,-122.71474805,38.32714385,0.054564,962,76.2,2394,1,69.4,36.2,37.0,179.2000000000001
2395,-122.714563,38.32734165,-122.7143707,38.32769012,-122.71446685,38.327515885,0.042223,962,76.2,2395,1,21.1,23.3,37.0,166.3
2396,-122.7143707,38.32769012,-122.713707,38.32751846,-122.71403885,38.32760429,0.06096,962,76.2,2396,1,30.5,108.0,351.0,117.00000000000004
2397,-122.713707,38.32751846,-122.7130432,38.3273468,-122.7133751,38.32743263,0.060968,962,76.2,2397,1,30.5,108.0,319.0,149.0
2398,-122.7130432,38.3273468,-122.7130051,38.32736206,-122.71302415,38.32735443,0.003732,962,76.2,2398,1,1.9,62.9,319.0,103.9
2399,-122.7130051,38.32736206,-122.7120972,38.32714844,-122.71255115,38.32725525,0.082682,962,76.2,2399,1,41.4,106.5,317.0,149.5
2400,-122.7120972,38.32714844,-122.7120819,38.3271141,-122.71208955,38.32713127,0.004045,962,76.2,2400,1,2.0,160.5,317.0,156.50000000000003
2401,-122.7120819,38.3271141,-122.71101,38.32682991,-122.71154595,38.326972005,0.098698,962,76.2,2401,1,49.4,108.4,70.0,141.60000000000002
2402,-122.71101,38.32682991,-122.709938,38.32654572,-122.710474,38.326687815,0.098707,962,76.2,2402,1,148.3,108.4,48.0,119.6
2403,-122.709938,38.32654572,-122.7090581,38.32662328,-122.70949805,38.3265845,0.077238,962,76.2,2403,1,236.4,83.4,48.0,144.6
2404,-122.7090581,38.32662328,-122.7081782,38.32670085,-122.70861815,38.326662065,0.077238,962,76.2,2404,1,167.1,83.4,9.0,105.59999999999998
2405,-122.7081782,38.32670085,-122.7072983,38.32677841,-122.70773825,38.32673963,0.077238,962,76.2,2405,1,89.7,83.4,9.0,105.59999999999998
2406,-122.7072983,38.32677841,-122.7072754,38.32676697,-122.70728685,38.32677269,0.002368,962,76.2,2406,1,49.8,122.2,9.0,113.19999999999996
2407,-122.7072754,38.32676697,-122.7069978,38.32679583,-122.7071366,38.3267814,0.024427,962,76.2,2407,1,36.4,82.3,9.0,106.7
2408,-122.7069978,38.32679583,-122.7068253,38.32682419,-122.70691155,38.32681001,0.015374,962,76.2,2408,1,16.4,78.0,311.0,127.0
2409,-122.7068253,38.32682419,-122.7067566,38.32688141,-122.70679095,38.3268528,0.00874,962,76.2,2409,1,4.4,43.2,311.0,92.20000000000002
2410,-122.5925446,38.23590088,-122.5920563,38.23563385,-122.59230045,38.235767365,0.051966,963,76.2,2410,1,26.0,124.5,205.0,99.5
2411,-122.5920563,38.23563385,-122.5920944,38.23558807,-122.59207535,38.23561096,0.006082,963,76.2,2411,1,3.0,213.0,194.0,161.0
2412,-122.5920944,38.23558807,-122.5921783,38.23563766,-122.59213635,38.235612865,0.009171,963,76.2,2412,1,4.6,306.6,194.0,112.60000000000002
2413,-122.5924454,38.23588181,-122.592392,38.23585129,-122.5924187,38.23586655,0.005768,964,76.2,2413,1,2.9,125.7,205.0,100.7
2414,-122.592392,38.23585129,-122.5924149,38.2358284,-122.59240345,38.235839845,0.003237,964,76.2,2414,1,1.6,218.0,205.0,166.99999999999997
2415,-122.566658,38.12067032,-122.567131,38.12067032,-122.5668945,38.12067032,0.041377,965,76.2,2415,1,20.7,269.7,269.0,179.30000000000044
2416,-122.567131,38.12067032,-122.567131,38.12055969,-122.567131,38.120615005,0.012301,965,76.2,2416,1,6.1,179.7,269.0,90.69999999999996
2417,-122.567131,38.12055969,-122.567215,38.12057114,-122.567173,38.120565415,0.007458,965,76.2,2417,1,3.7,279.5,269.0,169.5
2418,-122.5669174,38.11622238,-122.5668564,38.1162262,-122.5668869,38.11622429,0.005353,966,76.2,2418,1,2.7,85.2,120.0,145.20000000000005
2419,-122.5668564,38.1162262,-122.5668564,38.11616135,-122.5668564,38.116193775,0.007211,966,76.2,2419,1,3.6,179.7,120.0,120.30000000000004
2420,-122.5668564,38.11616135,-122.5662994,38.11618042,-122.5665779,38.116170885,0.048775,966,76.2,2420,1,24.4,87.3,120.0,147.3
2421,-122.5662994,38.11618042,-122.5658188,38.11621857,-122.5660591,38.116199495,0.042258,966,76.2,2421,1,21.2,84.0,120.0,144.00000000000003
2422,-122.5668564,38.11618423,-122.5668793,38.11618423,-122.56686785,38.11618423,0.002003,967,76.2,2422,1,1.0,269.7,120.0,149.70000000000005
2423,-122.572998,38.10314941,-122.5730515,38.10318756,-122.57302475,38.103168485,0.006317,968,76.2,2423,1,3.2,311.8,206.0,105.8
2424,-122.5730515,38.10318756,-122.5730362,38.10319519,-122.57304385,38.103191375,0.001585,968,76.2,2424,1,0.8,57.5,206.0,148.5
2425,-122.5730362,38.10319519,-122.5731277,38.10326004,-122.57308195,38.103227615,0.010775,968,76.2,2425,1,5.4,311.6,206.0,105.60000000000002
2426,-122.5731277,38.10326004,-122.5731659,38.10335159,-122.5731468,38.103305815,0.010715,968,76.2,2426,1,13.0,341.5,206.0,135.50000000000006
2427,-122.5731659,38.10335159,-122.5732346,38.10339355,-122.57320025,38.10337257,0.007609,968,76.2,2427,1,3.8,307.4,206.0,101.40000000000003
2428,-122.5732346,38.10339355,-122.5732193,38.103405,-122.57322695,38.103399275,0.001847,968,76.2,2428,1,0.9,46.3,206.0,159.7
2429,-122.5732193,38.103405,-122.5732727,38.10344315,-122.573246,38.103424075,0.006311,968,76.2,2429,1,3.2,311.9,206.0,105.9
2430,-122.5732727,38.10344315,-122.5740267,38.10393032,-122.5736497,38.103686735,0.085364,968,76.2,2430,1,49.0,309.0,206.0,103.00000000000004
2431,-122.5740267,38.10393032,-122.5748567,38.1043702,-122.5744417,38.10415026,0.087559,968,76.2,2431,1,135.5,303.6,298.0,174.4
2432,-122.5748567,38.1043702,-122.5756867,38.10481009,-122.5752717,38.104590145,0.087559,968,76.2,2432,1,223.1,303.6,152.0,151.60000000000005
2433,-122.5756867,38.10481009,-122.5762528,38.10506303,-122.57596975,38.10493656,0.05696,968,76.2,2433,1,295.5,299.2,152.0,147.20000000000002
2434,-122.5762528,38.10506303,-122.5768188,38.10531598,-122.5765358,38.105189505,0.056953,968,76.2,2434,1,352.5,299.2,161.0,138.20000000000005
2435,-122.5768188,38.10531598,-122.5776472,38.10570825,-122.577233,38.105512115,0.084595,968,76.2,2435,1,423.3,300.7,182.0,118.70000000000002
2436,-122.5776472,38.10570825,-122.5784756,38.10610052,-122.5780614,38.105904385,0.084594,968,76.2,2436,1,508.0,300.7,138.0,162.70000000000005
2437,-122.5784756,38.10610052,-122.5793041,38.10649279,-122.57888985,38.106296655,0.084601,968,76.2,2437,1,592.7,300.7,229.0,108.29999999999995
2438,-122.5793041,38.10649279,-122.580104,38.10685086,-122.57970405,38.106671825,0.08052,968,76.2,2438,1,675.3,299.3,156.0,143.3
2439,-122.580104,38.10685086,-122.580904,38.10720893,-122.580504,38.107029895,0.080528,968,76.2,2439,1,755.9,299.3,58.0,118.70000000000002
2440,-122.580904,38.10720893,-122.5817039,38.107567,-122.58130395,38.107387965,0.08052,968,76.2,2440,1,836.5,299.3,58.0,118.70000000000002
2441,-122.5817039,38.107567,-122.5825039,38.10792507,-122.5821039,38.107746035,0.080527,968,76.2,2441,1,917.1,299.3,4.0,115.3
2442,-122.5825039,38.10792507,-122.5833038,38.10828314,-122.58290385,38.108104105,0.080519,968,76.2,2442,1,887.2,299.3,39.0,99.7
2443,-122.5833038,38.10828314,-122.5841776,38.10866749,-122.5837407,38.108475315,0.087586,968,76.2,2443,1,803.1,298.8,92.0,153.20000000000005
2444,-122.5841776,38.10866749,-122.5850514,38.10905184,-122.5846145,38.108859665,0.087586,968,76.2,2444,1,715.4,298.8,54.0,115.20000000000005
2445,-122.5850514,38.10905184,-122.5859252,38.10943619,-122.5854883,38.109244015,0.087585,968,76.2,2445,1,627.7,298.8,77.0,138.20000000000002
2446,-122.5859252,38.10943619,-122.5868364,38.10986182,-122.5863808,38.109649005,0.092712,968,76.2,2446,1,537.5,300.3,172.0,128.3
2447,-122.5868364,38.10986182,-122.5877475,38.11028746,-122.58729195,38.11007464,0.092705,968,76.2,2447,1,444.7,300.3,191.0,109.3
2448,-122.5877475,38.11028746,-122.5885451,38.11064581,-122.5881463,38.110466635,0.080358,968,76.2,2448,1,358.1,299.4,238.0,118.6
2449,-122.5885451,38.11064581,-122.5893427,38.11100415,-122.5889439,38.11082498,0.080357,968,76.2,2449,1,277.6,299.4,238.0,118.6
2450,-122.5893427,38.11100415,-122.5901403,38.1113625,-122.5897415,38.111183325,0.080357,968,76.2,2450,1,197.2,299.4,133.0,166.4
2451,-122.5901403,38.1113625,-122.5907469,38.11164557,-122.5904436,38.111504035,0.061703,968,76.2,2451,1,126.1,300.3,168.0,132.3
2452,-122.5907469,38.11164557,-122.5913534,38.11192864,-122.59105015,38.111787105,0.061695,968,76.2,2452,1,64.3,300.3,117.0,176.70000000000022
2453,-122.5913534,38.11192864,-122.5916746,38.11209153,-122.591514,38.112010085,0.033433,968,76.2,2453,1,16.7,302.4,127.0,175.3999999999999
2454,-122.5438614,38.0327301,-122.5436554,38.03271103,-122.5437584,38.032720565,0.018166,969,76.2,2454,1,9.1,96.4,171.0,105.4
2455,-122.5436554,38.03271103,-122.5436707,38.03268051,-122.54366305,38.03269577,0.003649,969,76.2,2455,1,1.8,201.3,170.0,148.70000000000002
2456,-122.5438385,38.03277969,-122.5437012,38.03276062,-122.54376985,38.032770155,0.012211,970,76.2,2456,1,6.1,99.7,171.0,108.7
2457,-122.5437012,38.03276062,-122.5437088,38.03271484,-122.543705,38.03273773,0.005134,970,76.2,2457,1,2.6,187.2,170.0,162.80000000000007
2458,-122.5221939,37.97806931,-122.5220108,37.97803497,-122.52210235,37.97805214,0.016497,971,76.2,2458,1,8.3,103.0,144.0,139.0
2459,-122.5220108,37.97803497,-122.5220566,37.97789383,-122.5220337,37.9779644,0.016199,971,76.2,2459,1,8.1,194.1,144.0,129.9
2460,-122.5220566,37.97789383,-122.522066,37.9778721,-122.5220613,37.977882965,0.002553,971,76.2,2460,1,1.3,198.6,144.0,125.4
2461,-122.522066,37.9778721,-122.5210485,37.97769499,-122.52155725,37.977783545,0.091332,971,76.2,2461,1,45.7,102.1,152.0,130.10000000000002
2462,-122.5210485,37.97769499,-122.5200282,37.97759927,-122.52053835,37.97764713,0.09006,971,76.2,2462,1,136.6,96.5,235.0,138.49999999999997
2463,-122.5200282,37.97759927,-122.5194454,37.97759523,-122.5197368,37.97759725,0.051084,971,76.2,2463,1,207.3,90.2,283.0,167.2
2464,-122.5194454,37.97759523,-122.5189962,37.97756235,-122.5192208,37.97757879,0.039542,971,76.2,2464,1,252.7,95.0,342.0,113.0
2465,-122.5189962,37.97756235,-122.5187766,37.977529,-122.5188864,37.977545675,0.019602,971,76.2,2465,1,282.4,100.6,342.0,118.60000000000002
2466,-122.5187766,37.977529,-122.5183947,37.97745458,-122.51858565,37.97749179,0.034481,971,76.2,2466,1,309.4,103.5,14.0,90.5
2467,-122.5183947,37.97745458,-122.5180075,37.97734232,-122.5182011,37.97739845,0.036161,971,76.2,2467,1,344.8,109.8,14.0,95.8
2468,-122.5180075,37.97734232,-122.5177804,37.97724947,-122.51789395,37.977295895,0.022424,971,76.2,2468,1,374.2,117.0,14.0,103.0
2469,-122.5177804,37.97724947,-122.5176589,37.97715115,-122.51771965,37.97720031,0.015262,971,76.2,2469,1,393.0,135.3,45.0,90.3
2470,-122.5176589,37.97715115,-122.5175065,37.97707518,-122.5175827,37.977113165,0.015805,971,76.2,2470,1,408.6,121.9,45.0,103.1
2471,-122.5175065,37.97707518,-122.5171389,37.97693213,-122.5173227,37.977003655,0.035933,971,76.2,2471,1,434.4,115.9,45.0,109.09999999999998
2472,-122.5171389,37.97693213,-122.517018,37.97689345,-122.51707845,37.97691279,0.011437,971,76.2,2472,1,458.2,111.7,45.0,113.29999999999998
2473,-122.517018,37.97689345,-122.5167289,37.97683986,-122.51687345,37.976866655,0.026031,971,76.2,2473,1,476.9,102.9,354.0,108.9
2474,-122.5167289,37.97683986,-122.5163076,37.97681723,-122.51651825,37.976828545,0.037013,971,76.2,2474,1,508.5,93.6,354.0,99.6
2475,-122.5163076,37.97681723,-122.5159986,37.97682262,-122.5161531,37.976819925,0.027091,971,76.2,2475,1,540.6,88.4,345.0,103.4
2476,-122.5159986,37.97682262,-122.5157682,37.97687842,-122.5158834,37.97685052,0.021126,971,76.2,2476,1,564.8,72.7,345.0,92.3
2477,-122.5157682,37.97687842,-122.5153115,37.97678387,-122.51553985,37.976831145,0.041388,971,76.2,2477,1,596.1,104.4,345.0,119.4
2478,-122.5153115,37.97678387,-122.514764,37.97664675,-122.51503775,37.97671531,0.050353,971,76.2,2478,1,611.3,107.3,345.0,122.3
2479,-122.514764,37.97664675,-122.5143425,37.9763736,-122.51455325,37.976510175,0.047827,971,76.2,2479,1,562.1,129.0,293.0,164.0
2480,-122.5143425,37.9763736,-122.5138515,37.97617546,-122.514097,37.97627453,0.048348,971,76.2,2480,1,514.0,116.7,160.0,136.7
2481,-122.5138515,37.97617546,-122.5133878,37.97602326,-122.51361965,37.97609936,0.044027,971,76.2,2481,1,467.8,112.2,195.0,97.20000000000002
2482,-122.5133878,37.97602326,-122.5130733,37.97600127,-122.51323055,37.976012265,0.027675,971,76.2,2482,1,431.8,94.7,195.0,100.29999999999998
2483,-122.5130733,37.97600127,-122.5126812,37.97609518,-122.51287725,37.976048225,0.035919,971,76.2,2483,1,400.0,72.9,150.0,102.9
2484,-122.5126812,37.97609518,-122.5123439,37.97629509,-122.51251255,37.976195135,0.036989,971,76.2,2484,1,363.5,52.9,150.0,97.10000000000002
2485,-122.5123439,37.97629509,-122.5119606,37.97664834,-122.51215225,37.976471715,0.051688,971,76.2,2485,1,319.2,40.4,137.0,96.6
2486,-122.5119606,37.97664834,-122.5118165,37.97685135,-122.51188855,37.976749845,0.025867,971,76.2,2486,1,280.4,29.0,137.0,108.0
2487,-122.5118165,37.97685135,-122.5117343,37.97700782,-122.5117754,37.976929585,0.018831,971,76.2,2487,1,258.1,22.3,137.0,114.70000000000002
2488,-122.5117343,37.97700782,-122.5116499,37.97710006,-122.5116921,37.97705394,0.012646,971,76.2,2488,1,242.4,35.6,137.0,101.4
2489,-122.5116499,37.97710006,-122.5115158,37.97715048,-122.51158285,37.97712527,0.013023,971,76.2,2489,1,229.5,64.3,137.0,107.3
2490,-122.5115158,37.97715048,-122.511301,37.97722164,-122.5114084,37.97718606,0.020422,971,76.2,2490,1,212.8,67.0,137.0,110.0
2491,-122.511301,37.97722164,-122.5109439,37.97727911,-122.51112245,37.977250375,0.031945,971,76.2,2491,1,186.6,78.2,296.0,142.20000000000002
2492,-122.5109439,37.97727911,-122.5108061,37.97731056,-122.510875,37.977294835,0.012574,971,76.2,2492,1,164.3,73.6,296.0,137.6
2493,-122.5108061,37.97731056,-122.5107297,37.9773693,-122.5107679,37.97733993,0.009354,971,76.2,2493,1,153.3,45.5,296.0,109.5
2494,-122.5107297,37.9773693,-122.5106937,37.97746766,-122.5107117,37.97741848,0.011383,971,76.2,2494,1,142.9,15.9,296.0,100.1
2495,-122.5106937,37.97746766,-122.5106301,37.97772851,-122.5106619,37.977598085,0.029536,971,76.2,2495,1,122.5,10.6,296.0,105.4
2496,-122.5106301,37.97772851,-122.5105035,37.97800258,-122.5105668,37.977865545,0.032433,971,76.2,2496,1,91.6,19.8,214.0,165.80000000000004
2497,-122.5105035,37.97800258,-122.5103732,37.97816482,-122.51043835,37.9780837,0.021351,971,76.2,2497,1,64.7,32.1,214.0,178.1000000000003
2498,-122.5103732,37.97816482,-122.5102309,37.9783297,-122.51030205,37.97824726,0.022174,971,76.2,2498,1,43.0,34.0,214.0,180.0
2499,-122.5102309,37.9783297,-122.5101316,37.97842939,-122.51018125,37.978379545,0.014094,971,76.2,2499,1,24.9,38.0,308.0,90.00000000000001
2500,-122.5101316,37.97842939,-122.5100493,37.97849301,-122.51009045,37.9784612,0.010103,971,76.2,2500,1,12.8,45.4,308.0,97.39999999999998
2501,-122.5100493,37.97849301,-122.5099688,37.97852088,-122.51000905,37.978506945,0.007706,971,76.2,2501,1,3.9,66.1,308.0,118.09999999999998
2502,-122.5099688,37.97852088,-122.5098934,37.97847494,-122.5099311,37.97849791,0.008353,971,76.2,2502,1,4.2,127.3,308.0,179.29999999999995
2503,-122.5098934,37.97847494,-122.5097661,37.9784156,-122.50982975,37.97844527,0.012963,971,76.2,2503,1,14.8,120.2,308.0,172.2
2504,-122.5097661,37.9784156,-122.5096645,37.97835582,-122.5097153,37.97838571,0.011112,971,76.2,2504,1,26.9,126.3,301.0,174.7
2505,-122.5096645,37.97835582,-122.5095375,37.97834657,-122.509601,37.978351195,0.011179,971,76.2,2505,1,38.0,95.0,301.0,154.0
2506,-122.5095375,37.97834657,-122.5094058,37.97837789,-122.50947165,37.97836223,0.012057,971,76.2,2506,1,49.7,73.0,301.0,131.99999999999997
2507,-122.5094058,37.97837789,-122.5091107,37.97848643,-122.50925825,37.97843216,0.028542,971,76.2,2507,1,70.0,64.8,301.0,123.79999999999998
2508,-122.5091107,37.97848643,-122.5089249,37.97861412,-122.5090178,37.978550275,0.021606,971,76.2,2508,1,95.1,48.7,301.0,107.7
2509,-122.5089249,37.97861412,-122.5087552,37.97867957,-122.50884005,37.978646845,0.016559,971,76.2,2509,1,95.6,63.7,84.0,159.70000000000002
2510,-122.5087552,37.97867957,-122.5085247,37.97873676,-122.50863995,37.978708165,0.02118,971,76.2,2510,1,76.7,72.3,84.0,168.3
2511,-122.5085247,37.97873676,-122.5081889,37.97879853,-122.5083568,37.978767645,0.030223,971,76.2,2511,1,50.9,76.6,84.0,172.60000000000002
2512,-122.5081889,37.97879853,-122.5079487,37.9788345,-122.5080688,37.978816515,0.02143,971,76.2,2512,1,25.1,79.0,84.0,175.0
2513,-122.5079487,37.9788345,-122.5077964,37.97888054,-122.50787255,37.97885752,0.014297,971,76.2,2513,1,7.2,68.8,84.0,164.8
2514,-122.5077964,37.97888054,-122.5076264,37.97857933,-122.5077114,37.978729935,0.036658,971,76.2,2514,1,18.3,155.6,84.0,108.40000000000002
2515,-122.5076264,37.97857933,-122.5075521,37.9782547,-122.50758925,37.978417015,0.03668,971,76.2,2515,1,54.9,169.4,84.0,94.6
2516,-122.5075521,37.9782547,-122.5074565,37.97792099,-122.5075043,37.978087845,0.038041,971,76.2,2516,1,92.2,166.9,45.0,121.90000000000002
2517,-122.5074565,37.97792099,-122.5073831,37.97780348,-122.5074198,37.977862235,0.014564,971,76.2,2517,1,118.4,153.4,45.0,108.4
2518,-122.5073831,37.97780348,-122.5072052,37.97771434,-122.50729415,37.97775891,0.018477,971,76.2,2518,1,135.0,122.0,54.0,112.0
2519,-122.5072052,37.97771434,-122.506881,37.97767586,-122.5070431,37.9776951,0.028736,971,76.2,2519,1,158.6,98.2,54.0,135.8
2520,-122.506881,37.97767586,-122.5068102,37.97763211,-122.5068456,37.977653985,0.007885,971,76.2,2520,1,176.9,127.7,118.0,170.29999999999998
2521,-122.5068102,37.97763211,-122.5065712,37.97743234,-122.5066907,37.977532225,0.030533,971,76.2,2521,1,196.2,136.3,118.0,161.7
2522,-122.5065712,37.97743234,-122.5062392,37.97724879,-122.5064052,37.977340565,0.035544,971,76.2,2522,1,229.2,124.6,127.0,177.59999999999988
2523,-122.5062392,37.97724879,-122.5057737,37.97704423,-122.50600645,37.97714651,0.046713,971,76.2,2523,1,270.4,118.7,127.0,171.69999999999996
2524,-122.5057737,37.97704423,-122.5056922,37.97695307,-122.50573295,37.97699865,0.012401,971,76.2,2524,1,299.9,144.4,127.0,162.60000000000002
2525,-122.5056922,37.97695307,-122.5056786,37.97681764,-122.5056854,37.976885355,0.015106,971,76.2,2525,1,313.7,175.2,97.0,101.80000000000004
2526,-122.5056786,37.97681764,-122.5057006,37.97666243,-122.5056896,37.976740035,0.017366,971,76.2,2526,1,329.9,186.1,97.0,90.90000000000002
2527,-122.5057006,37.97666243,-122.5056625,37.97651561,-122.50568155,37.97658902,0.016664,971,76.2,2527,1,346.9,168.1,97.0,108.9
2528,-122.5056625,37.97651561,-122.5055384,37.97641344,-122.50560045,37.976464525,0.015729,971,76.2,2528,1,363.0,135.8,97.0,141.19999999999996
2529,-122.5055384,37.97641344,-122.5053901,37.97639986,-122.50546425,37.97640665,0.013086,971,76.2,2529,1,377.5,96.3,97.0,179.30000000000044
2530,-122.5053901,37.97639986,-122.5051494,37.97633108,-122.50526975,37.97636547,0.022441,971,76.2,2530,1,395.2,109.5,114.0,175.5
2531,-122.5051494,37.97633108,-122.5048352,37.97622811,-122.5049923,37.976279595,0.029825,971,76.2,2531,1,421.4,112.2,114.0,178.20000000000007
2532,-122.5048352,37.97622811,-122.5047394,37.97616106,-122.5047873,37.976194585,0.011229,971,76.2,2532,1,442.0,131.2,64.0,112.80000000000004
2533,-122.5047394,37.97616106,-122.5047028,37.97605944,-122.5047211,37.97611025,0.011746,971,76.2,2533,1,453.4,163.8,64.0,99.79999999999998
2534,-122.5047028,37.97605944,-122.5046938,37.97579059,-122.5046983,37.975925015,0.029905,971,76.2,2534,1,474.2,178.2,64.0,114.2
2535,-122.5046938,37.97579059,-122.5046826,37.97563607,-122.5046882,37.97571333,0.01721,971,76.2,2535,1,497.7,176.4,111.0,114.6
2536,-122.5046826,37.97563607,-122.5045511,37.97549358,-122.50461685,37.975564825,0.019593,971,76.2,2536,1,504.0,143.5,111.0,147.5
2537,-122.5045511,37.97549358,-122.5043293,37.97535535,-122.5044402,37.975424465,0.024783,971,76.2,2537,1,481.8,127.9,111.0,163.09999999999997
2538,-122.5043293,37.97535535,-122.5040862,37.97530328,-122.50420775,37.975329315,0.022081,971,76.2,2538,1,458.3,104.8,111.0,173.80000000000007
2539,-122.5040862,37.97530328,-122.5038607,37.97532702,-122.50397345,37.97531515,0.019941,971,76.2,2539,1,437.3,82.1,27.0,124.9
2540,-122.5038607,37.97532702,-122.503648,37.97537193,-122.50375435,37.975349475,0.019301,971,76.2,2540,1,417.6,74.8,27.0,132.2
2541,-122.503648,37.97537193,-122.5035281,37.97539586,-122.50358805,37.975383895,0.010841,971,76.2,2541,1,402.5,75.5,27.0,131.5
2542,-122.5035281,37.97539586,-122.5033774,37.97540138,-122.50345275,37.97539862,0.013223,971,76.2,2542,1,390.5,87.0,27.0,120.0
2543,-122.5033774,37.97540138,-122.5032501,37.97538261,-122.50331375,37.975391995,0.011352,971,76.2,2543,1,378.2,100.2,27.0,106.8
2544,-122.5032501,37.97538261,-122.5031256,37.97535901,-122.50318785,37.97537081,0.011224,971,76.2,2544,1,366.9,103.2,31.0,107.79999999999998
2545,-122.5031256,37.97535901,-122.5029085,37.97527306,-122.50301705,37.975316035,0.021294,971,76.2,2545,1,350.6,116.3,31.0,94.7
2546,-122.5029085,37.97527306,-122.5026642,37.9751853,-122.50278635,37.97522918,0.023532,971,76.2,2546,1,328.1,114.1,31.0,96.9
2547,-122.5026642,37.9751853,-122.5022551,37.97513192,-122.50245965,37.97515861,0.036347,971,76.2,2547,1,298.2,99.1,64.0,144.90000000000003
2548,-122.5022551,37.97513192,-122.5019473,37.97512881,-122.5021012,37.975130365,0.026982,971,76.2,2548,1,266.4,90.4,64.0,153.60000000000002
2549,-122.5019473,37.97512881,-122.5016787,37.97512488,-122.501813,37.975126845,0.023548,971,76.2,2549,1,241.1,90.8,64.0,153.20000000000002
2550,-122.5016787,37.97512488,-122.5014179,37.97508507,-122.5015483,37.975104975,0.023284,971,76.2,2550,1,217.6,100.6,57.0,136.4
2551,-122.5014179,37.97508507,-122.5011085,37.97494628,-122.5012632,37.975015675,0.031203,971,76.2,2551,1,190.4,119.2,57.0,117.79999999999998
2552,-122.5011085,37.97494628,-122.5004721,37.97468097,-122.5007903,37.974813625,0.063103,971,76.2,2552,1,143.2,117.5,68.0,130.5
2553,-122.5004721,37.97468097,-122.4995052,37.97436777,-122.49998865,37.97452437,0.091628,971,76.2,2553,1,65.7,111.9,130.0,161.9
2554,-122.4995052,37.97436777,-122.4993134,37.97427368,-122.4994093,37.974320725,0.019802,971,76.2,2554,1,9.9,121.5,126.0,175.50000000000009
2555,-122.4993134,37.97427368,-122.4985334,37.9748094,-122.4989234,37.97454154,0.09068,971,76.2,2555,1,45.3,48.7,163.0,114.29999999999998
2556,-122.4985334,37.9748094,-122.4979905,37.97517426,-122.49826195,37.97499183,0.062534,971,76.2,2556,1,122.0,49.4,143.0,93.60000000000002
2557,-122.4979905,37.97517426,-122.4974475,37.97553911,-122.497719,37.975356685,0.062539,971,76.2,2557,1,104.2,49.4,152.0,102.59999999999998
2558,-122.4974475,37.97553911,-122.4968068,37.97595718,-122.49712715,37.975748145,0.072903,971,76.2,2558,1,36.5,50.2,153.0,102.8
2559,-122.4968068,37.97595718,-122.4963118,37.97531987,-122.4965593,37.975638525,0.083093,971,76.2,2559,1,41.5,148.1,205.0,123.1
2560,-122.4963118,37.97531987,-122.4960994,37.97510048,-122.4962056,37.975210175,0.030688,971,76.2,2560,1,15.3,142.2,205.0,117.2
2561,-122.4960994,37.97510048,-122.495915,37.9751805,-122.4960072,37.97514049,0.01845,971,76.2,2561,1,9.2,61.0,208.0,147.00000000000003
2562,-122.495915,37.9751805,-122.495658,37.97525489,-122.4957865,37.975217695,0.023997,971,76.2,2562,1,30.5,69.6,208.0,138.4
2563,-122.495658,37.97525489,-122.4954085,37.97528388,-122.49553325,37.975269385,0.022106,971,76.2,2563,1,53.6,81.3,208.0,126.7
2564,-122.4954085,37.97528388,-122.4951974,37.97528588,-122.49530295,37.97528488,0.018505,971,76.2,2564,1,73.9,89.0,208.0,119.0
2565,-122.4951974,37.97528588,-122.4943551,37.97517838,-122.49477625,37.97523213,0.074791,971,76.2,2565,1,120.7,98.8,207.0,108.19999999999996
2566,-122.4943551,37.97517838,-122.4935128,37.97507087,-122.49393395,37.975124625,0.074791,971,76.2,2566,1,195.6,98.8,207.0,108.19999999999996
2567,-122.4935128,37.97507087,-122.4927288,37.9749931,-122.4931208,37.975031985,0.069262,971,76.2,2567,1,267.8,96.8,211.0,114.2
2568,-122.4927288,37.9749931,-122.4919448,37.97491533,-122.4923368,37.974954215,0.069262,971,76.2,2568,1,212.7,96.8,276.0,179.20000000000013
