ID,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,LON_MID,LAT_MID,LENGTH_KM,OBJECTID,DIAMETER,OBJ_ID,SUB_SEGMENT_ID,L_ANCHOR_FULL_METER,SEGMENT_AZIMUTH_DEG,ASPECT_DEG_FROM_90M,LEVEL2_LIQ_BETA_CROSSING,section_crossed,which_half,l_anchor,crossing_lon,crossing_lat,prob_crossing,beta_crossing,psi_dip,theta_rake
175935,-122.0096229,37.41608398,-122.0085747,37.41587026,-122.0090988,37.41597712,0.095575,2707,762.0,175935,1,413.0,103.7,185.0,98.7,,,413.0,-122.0090988,37.41597712,0.25,135,15,45
175936,-122.0085747,37.41587026,-122.0075265,37.41565653,-122.0080506,37.415763395,0.095575,2707,762.0,175936,1,317.3,103.7,193.0,90.7,,,317.3,-122.0080506,37.415763395000006,0.25,135,15,45
175937,-122.0075265,37.41565653,-122.0064783,37.41544281,-122.0070024,37.41554967,0.095575,2707,762.0,175937,1,221.5,103.7,193.0,90.7,,,221.5,-122.00700240000002,37.41554967,0.25,135,15,45
175938,-122.0064783,37.41544281,-122.005528,37.41524857,-122.00600315,37.41534569,0.086662,2707,762.0,175938,1,130.2,103.8,200.0,96.2,,,130.2,-122.00600315000001,37.41534569,0.25,135,15,45
175939,-122.005528,37.41524857,-122.0045776,37.41505432,-122.0050528,37.415151445,0.086671,2707,762.0,175939,1,43.4,103.8,182.0,101.8,,,43.4,-122.0050528,37.415151445,0.25,135,15,45
175940,-122.0045776,37.41505432,-122.0043632,37.41525598,-122.0044704,37.41515515,0.029349,2707,762.0,175940,1,14.7,39.7,266.0,133.70000000000002,,,14.7,-122.0044704,37.41515515,0.25,135,15,45
175941,-122.0043632,37.41525598,-122.0042191,37.41580582,-122.00429115,37.4155309,0.06245,2707,762.0,175941,1,31.2,11.2,100.0,91.2,,,31.2,-122.00429115000001,37.4155309,0.25,135,15,45
175942,-122.0042191,37.41580582,-122.0031644,37.41574877,-122.00369175,37.415777295,0.093363,2707,762.0,175942,1,46.8,93.3,100.0,173.30000000000004,,,46.8,-122.00369174999999,37.415777294999984,0.25,135,15,45
175943,-122.0031644,37.41574877,-122.0021098,37.41569172,-122.0026371,37.415720245,0.093354,2707,762.0,175943,1,140.3,93.3,66.0,152.70000000000002,,,140.3,-122.00263710000002,37.41572024500002,0.25,135,15,45
175944,-122.0021098,37.41569172,-122.0010551,37.41563467,-122.00158245,37.415663195,0.093363,2707,762.0,175944,1,233.9,93.3,242.0,148.70000000000002,,,233.9,-122.00158245,37.415663194999986,0.25,135,15,45
175945,-122.0010551,37.41563467,-122.0000415,37.41559127,-122.0005483,37.41561297,0.089648,2707,762.0,175945,1,325.6,92.5,220.0,127.5,,,325.6,-122.00054830000002,37.41561297,0.25,135,15,45
175946,-122.0000415,37.41559127,-121.9990278,37.41554786,-121.99953465,37.415569565,0.089656,2707,762.0,175946,1,415.4,92.5,84.0,171.50000000000003,,,415.4,-121.99953465,37.415569565000006,0.25,135,15,45
175947,-121.9990278,37.41554786,-121.9980141,37.41550446,-121.99852095,37.41552616,0.089656,2707,762.0,175947,1,505.2,92.5,232.0,139.50000000000003,,,505.2,-121.99852095,37.41552616,0.25,135,15,45
175948,-121.9980141,37.41550446,-121.9972108,37.41547762,-121.99761245,37.41549104,0.071007,2707,762.0,175948,1,585.7,91.8,331.0,120.8,,,585.7,-121.99761245,37.41549104,0.25,135,15,45
175949,-121.9972108,37.41547762,-121.9964074,37.41545079,-121.9968091,37.415464205,0.071016,2707,762.0,175949,1,656.9,91.8,96.0,175.80000000000007,,,656.9,-121.9968091,37.415464205,0.25,135,15,45
175950,-121.9964074,37.41545079,-121.995604,37.41542395,-121.9960057,37.41543737,0.071016,2707,762.0,175950,1,728.1,91.8,96.0,175.80000000000007,,,728.1,-121.99600570000001,37.41543736999999,0.25,135,15,45
175951,-121.995604,37.41542395,-121.9947248,37.41542141,-121.9951644,37.41542268,0.077649,2707,762.0,175951,1,802.5,89.6,160.0,109.6,,,802.5,-121.9951644,37.415422679999985,0.25,135,15,45
175952,-121.9947248,37.41542141,-121.9938456,37.41541888,-121.9942852,37.415420145,0.077649,2707,762.0,175952,1,880.3,89.6,222.0,132.4,,,880.3,-121.9942852,37.415420145,0.25,135,15,45
175953,-121.9938456,37.41541888,-121.9929664,37.41541634,-121.993406,37.41541761,0.077649,2707,762.0,175953,1,958.2,89.6,179.0,90.6,,,958.2,-121.99340600000001,37.41541761,0.25,135,15,45
175954,-121.9929664,37.41541634,-121.9920056,37.41539167,-121.992486,37.415404005,0.084899,2707,762.0,175954,1,1039.6,91.2,170.0,101.2,,,1039.6,-121.992486,37.415404005,0.25,135,15,45
175955,-121.9920056,37.41539167,-121.9910447,37.415367,-121.99152515,37.415379335,0.084908,2707,762.0,175955,1,974.9,91.2,176.0,95.20000000000002,,,974.9,-121.99152514999999,37.41537933499999,0.25,135,15,45
175956,-121.9910447,37.415367,-121.9900839,37.41534233,-121.9905643,37.415354665,0.084899,2707,762.0,175956,1,889.9,91.2,175.0,96.20000000000005,,,889.9,-121.9905643,37.415354664999995,0.25,135,15,45
175957,-121.9900839,37.41534233,-121.9891231,37.41531766,-121.9896035,37.415329995,0.084899,2707,762.0,175957,1,804.8,91.2,184.0,92.79999999999995,,,804.8,-121.98960349999999,37.415329995,0.25,135,15,45
175958,-121.9891231,37.41531766,-121.9881623,37.41529299,-121.9886427,37.415305325,0.084899,2707,762.0,175958,1,719.7,91.2,184.0,92.79999999999995,,,719.7,-121.9886427,37.41530532499999,0.25,135,15,45
175959,-121.9881623,37.41529299,-121.9872015,37.41526832,-121.9876819,37.415280655,0.084899,2707,762.0,175959,1,634.6,91.2,176.0,95.20000000000002,,,634.6,-121.98768189999998,37.415280655,0.25,135,15,45
175960,-121.9872015,37.41526832,-121.9863703,37.41524695,-121.9867859,37.415257635,0.073447,2707,762.0,175960,1,555.3,91.2,274.0,177.20000000000007,,,555.3,-121.98678590000002,37.41525763500001,0.25,135,15,45
175961,-121.9863703,37.41524695,-121.9855391,37.41522558,-121.9859547,37.415236265,0.073447,2707,762.0,175961,1,481.7,91.2,77.0,165.79999999999998,,,481.7,-121.98595469999998,37.41523626499999,0.25,135,15,45
175962,-121.9855391,37.41522558,-121.9847079,37.41520421,-121.9851235,37.415214895,0.073447,2707,762.0,175962,1,408.1,91.2,322.0,129.20000000000005,,,408.1,-121.98512350000001,37.41521489499999,0.25,135,15,45
175963,-121.9847079,37.41520421,-121.984092,37.41518837,-121.98439995,37.41519629,0.054423,2707,762.0,175963,1,344.0,91.2,0.0,91.20000000000002,,,344.0,-121.98439995,37.41519629,0.25,135,15,45
175964,-121.984092,37.41518837,-121.9834762,37.41517253,-121.9837841,37.41518045,0.054414,2707,762.0,175964,1,289.5,91.2,59.0,147.79999999999998,,,289.5,-121.9837841,37.415180449999994,0.25,135,15,45
175965,-121.9834762,37.41517253,-121.982489,37.41514711,-121.9829826,37.41515982,0.087232,2707,762.0,175965,1,218.5,91.2,147.0,124.2,,,218.5,-121.98298259999999,37.41515982000001,0.25,135,15,45
175966,-121.982489,37.41514711,-121.9815018,37.4151217,-121.9819954,37.415134405,0.087232,2707,762.0,175966,1,131.1,91.2,323.0,128.20000000000002,,,131.1,-121.98199540000002,37.415134404999996,0.25,135,15,45
175967,-121.9815018,37.4151217,-121.9805145,37.41509628,-121.98100815,37.41510899,0.087241,2707,762.0,175967,1,43.7,91.2,0.0,91.20000000000002,,,43.7,-121.98100815000001,37.41510898999999,0.25,135,15,45
175968,-121.9805145,37.41509628,-121.9804687,37.41513061,-121.9804916,37.415113445,0.005562,2707,762.0,175968,1,2.8,46.2,0.0,133.8,,,2.8,-121.9804916,37.415113444999996,0.25,135,15,45
175969,-121.9804687,37.41513061,-121.979866,37.4151268,-121.98016735,37.415128705,0.05323,2707,762.0,175969,1,26.7,89.8,260.0,170.20000000000002,,,26.7,-121.98016735000002,37.415128704999994,0.25,135,15,45
175970,-121.979866,37.4151268,-121.9789231,37.41554467,-121.97939455,37.415335735,0.09536,2707,762.0,175970,1,101.1,60.3,155.0,94.70000000000002,,,101.1,-121.97939455000001,37.415335735000006,0.25,135,15,45
175971,-121.9789231,37.41554467,-121.9779802,37.41596255,-121.97845165,37.41575361,0.09536,2707,762.0,175971,1,47.7,60.3,350.0,109.69999999999996,,,47.7,-121.97845164999998,37.41575361,0.25,135,15,45
175972,-121.9779802,37.41596255,-121.9777374,37.41536331,-121.9778588,37.41566293,0.069998,2707,762.0,175972,1,34.9,161.5,350.0,171.50000000000006,,,34.9,-121.9778588,37.41566293000001,0.25,135,15,45
175973,-121.9777374,37.41536331,-121.9767125,37.41547902,-121.97722495,37.415421165,0.091426,2707,762.0,175973,1,45.8,81.3,116.0,145.3,,,45.8,-121.97722495,37.415421165,0.25,135,15,45
175974,-121.9767125,37.41547902,-121.9756876,37.41559474,-121.97620005,37.41553688,0.091426,2707,762.0,175974,1,137.4,81.3,160.0,101.3,,,137.4,-121.97620005,37.41553687999999,0.25,135,15,45
175975,-121.9756876,37.41559474,-121.9746627,37.41571045,-121.97517515,37.415652595,0.091425,2707,762.0,175975,1,229.0,81.3,155.0,106.3,,,229.0,-121.97517515,37.415652595,0.25,135,15,45
175976,-121.9746627,37.41571045,-121.973999,37.41574669,-121.97433085,37.41572857,0.058754,2707,762.0,175976,1,304.3,85.5,155.0,110.5,,,304.3,-121.97433085,37.41572857,0.25,135,15,45
175977,-121.973999,37.41574669,-121.9733353,37.41578293,-121.97366715,37.41576481,0.058754,2707,762.0,175977,1,363.1,85.5,16.0,110.5,,,363.1,-121.97366714999998,37.41576480999999,0.25,135,15,45
175978,-121.9733353,37.41578293,-121.9726448,37.4160099,-121.97299005,37.415896415,0.065998,2707,762.0,175978,1,425.6,67.0,16.0,129.0,,,425.6,-121.97299005,37.415896415000006,0.25,135,15,45
175979,-121.9726448,37.4160099,-121.9719543,37.41623688,-121.97229955,37.41612339,0.065999,2707,762.0,175979,1,491.7,67.0,267.0,160.00000000000006,,,491.7,-121.97229955000002,37.416123389999996,0.25,135,15,45
175980,-121.9719543,37.41623688,-121.9710867,37.41661889,-121.9715205,37.416427885,0.087609,2707,762.0,175980,1,568.6,60.5,330.0,90.50000000000004,,,568.6,-121.9715205,37.416427885,0.25,135,15,45
175981,-121.9710867,37.41661889,-121.9702191,37.4170009,-121.9706529,37.416809895,0.087609,2707,762.0,175981,1,604.2,60.5,120.0,120.5,,,604.2,-121.9706529,37.416809895,0.25,135,15,45
175982,-121.9702191,37.4170009,-121.9693515,37.41738292,-121.9697853,37.41719191,0.087609,2707,762.0,175982,1,516.5,60.5,95.0,145.5,,,516.5,-121.9697853,37.41719191,0.25,135,15,45
175983,-121.9693515,37.41738292,-121.9684839,37.41776493,-121.9689177,37.417573925,0.087608,2707,762.0,175983,1,428.8,60.5,175.0,114.49999999999996,,,428.8,-121.96891769999999,37.417573925,0.25,135,15,45
175984,-121.9684839,37.41776493,-121.9683609,37.41781998,-121.9684224,37.417792455,0.012469,2707,762.0,175984,1,378.7,60.1,210.0,149.9,,,378.7,-121.96842240000001,37.41779245499999,0.25,135,15,45
175985,-121.9683609,37.41781998,-121.968071,37.41781998,-121.96821595,37.41781998,0.025602,2707,762.0,175985,1,359.7,89.4,210.0,120.6,,,359.7,-121.96821594999999,37.41781998,0.25,135,15,45
175986,-121.968071,37.41781998,-121.9672012,37.41820335,-121.9676361,37.418011665,0.087851,2707,762.0,175986,1,302.9,60.4,59.0,178.59999999999994,,,302.9,-121.9676361,37.418011665,0.25,135,15,45
175987,-121.9672012,37.41820335,-121.9663315,37.41858673,-121.96676635,37.41839504,0.087843,2707,762.0,175987,1,214.9,60.4,320.0,100.40000000000002,,,214.9,-121.96676635,37.41839503999999,0.25,135,15,45
175988,-121.9663315,37.41858673,-121.9653664,37.41861725,-121.96584895,37.41860199,0.085298,2707,762.0,175988,1,128.2,87.1,37.0,129.9,,,128.2,-121.96584895,37.41860198999998,0.25,135,15,45
175989,-121.9653664,37.41861725,-121.9644012,37.41864777,-121.9648838,37.41863251,0.085307,2707,762.0,175989,1,42.7,87.1,9.0,101.9,,,42.7,-121.9648838,37.418632509999995,0.25,135,15,45
175990,-121.9644012,37.41864777,-121.9644623,37.41925812,-121.96443175,37.418952945,0.068082,2707,762.0,175990,1,34.0,354.8,5.0,169.80000000000007,,,34.0,-121.96443174999999,37.418952944999994,0.25,135,15,45
175991,-121.9644623,37.41925812,-121.9633746,37.41930542,-121.96391845,37.41928177,0.096201,2707,762.0,175991,1,48.2,86.2,30.0,123.79999999999998,,,48.2,-121.96391845000001,37.41928177,0.25,135,15,45
175992,-121.9633746,37.41930542,-121.962287,37.41935273,-121.9628308,37.419329075,0.096192,2707,762.0,175992,1,144.6,86.2,2.0,95.8,,,144.6,-121.96283079999999,37.41932907499999,0.25,135,15,45
175993,-121.962287,37.41935273,-121.9611994,37.41940003,-121.9617432,37.41937638,0.096192,2707,762.0,175993,1,241.0,86.2,333.0,113.20000000000002,,,241.0,-121.96174320000002,37.419376379999996,0.25,135,15,45
175994,-121.9611994,37.41940003,-121.9601117,37.41944734,-121.96065555,37.419423685,0.096201,2707,762.0,175994,1,337.4,86.2,112.0,154.2,,,337.4,-121.96065555,37.419423685000005,0.25,135,15,45
175995,-121.9601117,37.41944734,-121.9590241,37.41949464,-121.9595679,37.41947099,0.096192,2707,762.0,175995,1,433.8,86.2,112.0,154.2,,,433.8,-121.9595679,37.41947098999999,0.25,135,15,45
175996,-121.9590241,37.41949464,-121.9581427,37.41950411,-121.9585834,37.419499375,0.077845,2707,762.0,175996,1,521.0,88.6,110.0,158.6,,,521.0,-121.95858340000001,37.41949937499999,0.25,135,15,45
175997,-121.9581427,37.41950411,-121.9572613,37.41951358,-121.957702,37.419508845,0.077845,2707,762.0,175997,1,599.0,88.6,50.0,141.4,,,599.0,-121.957702,37.419508844999996,0.25,135,15,45
175998,-121.9572613,37.41951358,-121.9563799,37.41952306,-121.9568206,37.41951832,0.077845,2707,762.0,175998,1,677.0,88.6,48.0,139.40000000000003,,,677.0,-121.9568206,37.41951832,0.25,135,15,45
175999,-121.9563799,37.41952306,-121.9554985,37.41953253,-121.9559392,37.419527795,0.077845,2707,762.0,175999,1,755.0,88.6,357.0,91.6,,,755.0,-121.95593920000002,37.41952779499999,0.25,135,15,45
176000,-121.9554985,37.41953253,-121.9544133,37.41953935,-121.9549559,37.41953594,0.095839,2707,762.0,176000,1,842.0,88.9,2.0,93.1,,,842.0,-121.9549559,37.419535939999996,0.25,135,15,45
176001,-121.9544133,37.41953935,-121.9533281,37.41954618,-121.9538707,37.419542765,0.095839,2707,762.0,176001,1,938.0,88.9,341.0,107.90000000000006,,,938.0,-121.9538707,37.419542765,0.25,135,15,45
176002,-121.9533281,37.41954618,-121.9522429,37.41955301,-121.9527855,37.419549595,0.095839,2707,762.0,176002,1,1034.1,88.9,333.0,115.90000000000002,,,1034.1,-121.9527855,37.41954959499999,0.25,135,15,45
176003,-121.9522429,37.41955301,-121.9511828,37.41954886,-121.95171285,37.419550935,0.093621,2707,762.0,176003,1,1129.0,89.6,19.0,109.4,,,1129.0,-121.95171285,37.419550935,0.25,135,15,45
176004,-121.9511828,37.41954886,-121.9501226,37.41954471,-121.9506527,37.419546785,0.093629,2707,762.0,176004,1,1222.8,89.6,356.0,93.59999999999997,,,1222.8,-121.95065270000002,37.419546785,0.25,135,15,45
176005,-121.9501226,37.41954471,-121.9490625,37.41954057,-121.94959255,37.41954264,0.093621,2707,762.0,176005,1,1316.6,89.6,345.0,104.6,,,1316.6,-121.94959255,37.41954264,0.25,135,15,45
176006,-121.9490625,37.41954057,-121.9480392,37.41953553,-121.94855085,37.41953805,0.090371,2707,762.0,176006,1,1408.8,89.7,310.0,139.70000000000002,,,1408.8,-121.94855084999999,37.41953804999999,0.25,135,15,45
176007,-121.9480392,37.41953553,-121.947016,37.41953049,-121.9475276,37.41953301,0.090362,2707,762.0,176007,1,1499.4,89.7,300.0,149.7,,,1499.4,-121.9475276,37.41953301,0.25,135,15,45
176008,-121.947016,37.41953049,-121.9459927,37.41952545,-121.94650435,37.41952797,0.090371,2707,762.0,176008,1,1589.9,89.7,298.0,151.70000000000002,,,1589.9,-121.94650435000001,37.419527970000004,0.25,135,15,45
176009,-121.9459927,37.41952545,-121.9449694,37.41952041,-121.94548105,37.41952293,0.090371,2707,762.0,176009,1,1680.5,89.7,301.0,148.70000000000002,,,1680.5,-121.94548104999998,37.41952293,0.25,135,15,45
176010,-121.9449694,37.41952041,-121.9441528,37.41953072,-121.9445611,37.419525565,0.072125,2707,762.0,176010,1,1761.9,88.5,357.0,91.50000000000004,,,1761.9,-121.94456110000002,37.419525565,0.25,135,15,45
176011,-121.9441528,37.41953072,-121.9438323,37.41955024,-121.94399255,37.41954048,0.028387,2707,762.0,176011,1,1812.3,85.0,357.0,91.99999999999996,,,1812.3,-121.94399254999999,37.41954048,0.25,135,15,45
176012,-121.9438323,37.41955024,-121.9430765,37.41971351,-121.9434544,37.419631875,0.069171,2707,762.0,176012,1,1861.1,74.2,333.0,101.20000000000002,,,1861.1,-121.94345440000001,37.41963187500001,0.25,135,15,45
176013,-121.9430765,37.41971351,-121.9423208,37.41987678,-121.94269865,37.419795145,0.069162,2707,762.0,176013,1,1930.4,74.2,0.0,105.8,,,1930.4,-121.94269865,37.419795144999995,0.25,135,15,45
176014,-121.9423208,37.41987678,-121.9413174,37.42010494,-121.9418191,37.41999086,0.092172,2707,762.0,176014,1,1916.5,73.4,264.0,169.40000000000003,,,1916.5,-121.94181910000002,37.41999085999999,0.25,135,15,45
176015,-121.9413174,37.42010494,-121.940314,37.4203331,-121.9408157,37.42021902,0.092172,2707,762.0,176015,1,1824.2,73.4,350.0,96.59999999999997,,,1824.2,-121.9408157,37.42021902,0.25,135,15,45
176016,-121.940314,37.4203331,-121.9395682,37.42050722,-121.9399411,37.42042016,0.068649,2707,762.0,176016,1,1743.6,73.0,278.0,155.0,,,1743.6,-121.93994109999998,37.42042015999999,0.25,135,15,45
176017,-121.9395682,37.42050722,-121.9388225,37.42068134,-121.93919535,37.42059428,0.06864,2707,762.0,176017,1,1674.8,73.0,8.0,115.0,,,1674.8,-121.93919535000002,37.42059428000001,0.25,135,15,45
176018,-121.9388225,37.42068134,-121.9380932,37.42084641,-121.93845785,37.420763875,0.066969,2707,762.0,176018,1,1606.9,73.5,4.0,110.5,,,1606.9,-121.93845785,37.420763875,0.25,135,15,45
176019,-121.9380932,37.42084641,-121.937364,37.42101148,-121.9377286,37.420928945,0.066961,2707,762.0,176019,1,1539.8,73.5,4.0,110.5,,,1539.8,-121.93772860000001,37.420928944999986,0.25,135,15,45
176020,-121.937364,37.42101148,-121.9366348,37.42117655,-121.9369994,37.421094015,0.06696,2707,762.0,176020,1,1472.8,73.5,289.0,144.50000000000003,,,1472.8,-121.9369994,37.421094015,0.25,135,15,45
176021,-121.9366348,37.42117655,-121.9356813,37.42139154,-121.93615805,37.421284045,0.087531,2707,762.0,176021,1,1395.4,73.6,345.0,91.40000000000002,,,1395.4,-121.93615804999999,37.421284045,0.25,135,15,45
176022,-121.9356813,37.42139154,-121.9347277,37.42160653,-121.9352045,37.421499035,0.087539,2707,762.0,176022,1,1307.7,73.6,294.0,139.59999999999997,,,1307.7,-121.93520450000001,37.421499035,0.25,135,15,45
176023,-121.9347277,37.42160653,-121.9339937,37.42178884,-121.9343607,37.421697685,0.067915,2707,762.0,176023,1,1229.8,72.1,337.0,95.10000000000004,,,1229.8,-121.9343607,37.42169768499999,0.25,135,15,45
176024,-121.9339937,37.42178884,-121.9332597,37.42197116,-121.9336267,37.42188,0.067915,2707,762.0,176024,1,1161.8,72.1,183.0,110.9,,,1161.8,-121.93362669999999,37.42188,0.25,135,15,45
176025,-121.9332597,37.42197116,-121.9325256,37.42215347,-121.93289265,37.422062315,0.067923,2707,762.0,176025,1,1093.8,72.1,294.0,138.09999999999997,,,1093.8,-121.93289265,37.42206231499999,0.25,135,15,45
176026,-121.9325256,37.42215347,-121.931877,37.42231585,-121.9322013,37.42223466,0.060056,2707,762.0,176026,1,1029.7,71.9,300.0,131.89999999999998,,,1029.7,-121.93220129999999,37.42223466,0.25,135,15,45
176027,-121.931877,37.42231585,-121.9312284,37.42247822,-121.9315527,37.422397035,0.060055,2707,762.0,176027,1,969.5,71.9,340.0,91.9,,,969.5,-121.93155269999998,37.422397034999996,0.25,135,15,45
176028,-121.9312284,37.42247822,-121.930365,37.42263422,-121.9307967,37.42255622,0.078194,2707,762.0,176028,1,900.3,76.6,340.0,96.59999999999998,,,900.3,-121.9307967,37.42255622,0.25,135,15,45
176029,-121.930365,37.42263422,-121.9295582,37.42275034,-121.9299616,37.42269228,0.072408,2707,762.0,176029,1,824.8,79.1,311.0,128.10000000000002,,,824.8,-121.92996160000001,37.42269228,0.25,135,15,45
176030,-121.9295582,37.42275034,-121.9287513,37.42286645,-121.92915475,37.422808395,0.072416,2707,762.0,176030,1,752.3,79.1,297.0,142.10000000000002,,,752.3,-121.92915475,37.422808395000004,0.25,135,15,45
176031,-121.9287513,37.42286645,-121.9280131,37.42300645,-121.9283822,37.42293645,0.067022,2707,762.0,176031,1,682.4,76.0,331.0,105.0,,,682.4,-121.9283822,37.42293645000001,0.25,135,15,45
176032,-121.9280131,37.42300645,-121.9272748,37.42314644,-121.92764395,37.423076445,0.06703,2707,762.0,176032,1,615.3,76.0,340.0,96.0,,,615.3,-121.92764394999999,37.423076445,0.25,135,15,45
176033,-121.9272748,37.42314644,-121.9265366,37.42328644,-121.9269057,37.42321644,0.067022,2707,762.0,176033,1,548.1,76.0,332.0,104.0,,,548.1,-121.9269057,37.42321643999998,0.25,135,15,45
176034,-121.9265366,37.42328644,-121.9258994,37.42335593,-121.926218,37.423321185,0.056798,2707,762.0,176034,1,486.1,81.6,354.0,92.40000000000002,,,486.1,-121.926218,37.423321185,0.25,135,15,45
176035,-121.9258994,37.42335593,-121.9250031,37.42325592,-121.92545125,37.423305925,0.079927,2707,762.0,176035,1,417.6,97.3,339.0,118.30000000000004,,,417.6,-121.92545125,37.423305925,0.25,135,15,45
176036,-121.9250031,37.42325592,-121.9240875,37.42355728,-121.9245453,37.4234066,0.087523,2707,762.0,176036,1,333.7,66.9,328.0,98.90000000000006,,,333.7,-121.9245453,37.42340659999999,0.25,135,15,45
176037,-121.9240875,37.42355728,-121.9240265,37.4236145,-121.924057,37.42358589,0.008337,2707,762.0,176037,1,285.7,39.7,148.0,108.3,,,285.7,-121.924057,37.423585890000005,0.25,135,15,45
176038,-121.9240265,37.4236145,-121.9232592,37.42388236,-121.92364285,37.42374843,0.074015,2707,762.0,176038,1,244.5,65.7,148.0,97.7,,,244.5,-121.92364285000001,37.423748429999996,0.25,135,15,45
176039,-121.9232592,37.42388236,-121.9224919,37.42415022,-121.92287555,37.42401629,0.074015,2707,762.0,176039,1,170.4,65.7,64.0,178.30000000000015,,,170.4,-121.92287555,37.42401629,0.25,135,15,45
176040,-121.9224919,37.42415022,-121.921802,37.42439162,-121.92214695,37.42427092,0.066574,2707,762.0,176040,1,100.0,65.7,344.0,98.29999999999995,,,100.0,-121.92214694999998,37.42427092,0.25,135,15,45
176041,-121.921802,37.42439162,-121.9211121,37.42463303,-121.92145705,37.424512325,0.066574,2707,762.0,176041,1,33.3,65.7,4.0,118.3,,,33.3,-121.92145705000001,37.42451232500001,0.25,135,15,45
176042,-121.9211121,37.42463303,-121.921196,37.42480087,-121.92115405,37.42471695,0.02008,2707,762.0,176042,1,10.0,337.6,6.0,151.60000000000002,,,10.0,-121.92115405000001,37.42471695,0.25,135,15,45
176043,-121.921196,37.42480087,-121.9212341,37.42485809,-121.92121505,37.42482948,0.007197,2707,762.0,176043,1,3.6,331.4,4.0,147.39999999999998,,,3.6,-121.92121504999999,37.42482947999999,0.25,135,15,45
180338,-118.8053364,35.17630007,-118.805336,35.1761872,-118.8053362,35.176243635,0.012551,2716,762.0,180338,1,6.3,177.4,151.0,153.6,,,6.3,-118.80533619999999,35.176243635,0.25,135,15,45
180339,-118.805336,35.1761872,-118.8052806,35.17537306,-118.8053083,35.17578013,0.090668,2716,762.0,180339,1,57.8,174.4,151.0,156.6,,,57.8,-118.80530830000001,35.17578012999999,0.25,135,15,45
180340,-118.8052806,35.17537306,-118.8052253,35.17455892,-118.80525295,35.17496599,0.090668,2716,762.0,180340,1,148.4,174.4,-1.0,135.0,,,148.4,-118.80525295,35.17496599,0.25,135,15,45
180341,-118.8052253,35.17455892,-118.8052023,35.17374442,-118.8052138,35.17415167,0.090592,2716,762.0,180341,1,239.0,176.3,-1.0,135.0,,,239.0,-118.8052138,35.17415166999999,0.25,135,15,45
180342,-118.8052023,35.17374442,-118.8051793,35.17292992,-118.8051908,35.17333717,0.090592,2716,762.0,180342,1,329.5,176.3,312.0,135.7,,,329.5,-118.8051908,35.17333717,0.25,135,15,45
180343,-118.8051793,35.17292992,-118.8051563,35.17211543,-118.8051678,35.172522675,0.090591,2716,762.0,180343,1,420.0,176.3,315.0,138.7,,,420.0,-118.80516780000002,35.172522675,0.25,135,15,45
180344,-118.8051563,35.17211543,-118.8051333,35.17130093,-118.8051448,35.17170818,0.090592,2716,762.0,180344,1,510.5,176.3,300.0,123.70000000000002,,,510.5,-118.80514480000001,35.17170818,0.25,135,15,45
180345,-118.8051333,35.17130093,-118.8051345,35.17063221,-118.8051339,35.17096657,0.074358,2716,762.0,180345,1,592.9,177.7,298.0,120.3,,,592.9,-118.80513390000002,35.17096657,0.25,135,15,45
180346,-118.8051345,35.17063221,-118.8051357,35.16996349,-118.8051351,35.17029785,0.074358,2716,762.0,180346,1,667.2,177.7,305.0,127.30000000000004,,,667.2,-118.80513510000002,35.17029785,0.25,135,15,45
180347,-118.8051357,35.16996349,-118.805137,35.16929476,-118.80513635,35.169629125,0.074359,2716,762.0,180347,1,741.5,177.7,304.0,126.29999999999998,,,741.5,-118.80513635000001,35.16962912499999,0.25,135,15,45
180348,-118.805137,35.16929476,-118.8051526,35.16854549,-118.8051448,35.168920125,0.083327,2716,762.0,180348,1,808.2,178.6,295.0,116.40000000000003,,,808.2,-118.80514480000001,35.168920125,0.25,135,15,45
180349,-118.8051526,35.16854549,-118.8051682,35.16779623,-118.8051604,35.16817086,0.083326,2716,762.0,180349,1,725.0,178.6,292.0,113.40000000000002,,,725.0,-118.8051604,35.168170860000004,0.25,135,15,45
180350,-118.8051682,35.16779623,-118.8051838,35.16704696,-118.805176,35.167421595,0.083327,2716,762.0,180350,1,641.7,178.6,289.0,110.4,,,641.7,-118.805176,35.167421595,0.25,135,15,45
180351,-118.8051838,35.16704696,-118.8051994,35.16629769,-118.8051916,35.166672325,0.083327,2716,762.0,180351,1,558.5,178.6,290.0,111.4,,,558.5,-118.80519159999999,35.166672325,0.25,135,15,45
180352,-118.8051994,35.16629769,-118.8052139,35.16567993,-118.80520665,35.16598881,0.068704,2716,762.0,180352,1,482.5,178.7,280.0,101.3,,,482.5,-118.80520665,35.16598881,0.25,135,15,45
180353,-118.8052139,35.16567993,-118.8054131,35.16491618,-118.8053135,35.165298055,0.086834,2716,762.0,180353,1,404.8,189.7,321.0,131.3,,,404.8,-118.8053135,35.165298054999994,0.25,135,15,45
180354,-118.8054131,35.16491618,-118.8056123,35.16415244,-118.8055127,35.16453431,0.086833,2716,762.0,180354,1,318.0,189.7,343.0,153.30000000000007,,,318.0,-118.8055127,35.16453431,0.25,135,15,45
180355,-118.8056123,35.16415244,-118.8058115,35.16338869,-118.8057119,35.163770565,0.086834,2716,762.0,180355,1,231.2,189.7,343.0,153.30000000000007,,,231.2,-118.8057119,35.163770565,0.25,135,15,45
