d_pipe_mean,d_pipe_sigma,d_pipe_low,d_pipe_high,d_pipe_dist_type,soil_type,soil_density,t_pipe_mean,t_pipe_sigma,t_pipe_low,t_pipe_high,t_pipe_dist_type,sigma_y_mean,sigma_y_sigma,sigma_y_low,sigma_y_high,sigma_y_dist_type,n_param_mean,n_param_sigma,n_param_low,n_param_high,n_param_dist_type,r_param_mean,r_param_sigma,r_param_low,r_param_high,r_param_dist_type,alpha_backfill_mean,alpha_backfill_sigma,alpha_backfill_low,alpha_backfill_high,alpha_backfill_dist_type,s_u_backfill_mean,s_u_backfill_sigma,s_u_backfill_low,s_u_backfill_high,s_u_backfill_dist_type,gamma_backfill_mean,gamma_backfill_sigma,gamma_backfill_low,gamma_backfill_high,gamma_backfill_dist_type,h_pipe_mean,h_pipe_sigma,h_pipe_low,h_pipe_high,h_pipe_dist_type,phi_backfill_mean,phi_backfill_sigma,phi_backfill_low,phi_backfill_high,phi_backfill_dist_type,delta_backfill_mean,delta_backfill_sigma,delta_backfill_low,delta_backfill_high,delta_backfill_dist_type,op_press_mean,op_press_sigma,op_press_low,op_press_high,op_press_dist_type,l_anchor_mean,l_anchor_sigma,l_anchor_low,l_anchor_high,l_anchor_dist_type,beta_crossing_mean,beta_crossing_sigma,beta_crossing_low,beta_crossing_high,beta_crossing_dist_type,psi_dip_mean,psi_dip_sigma,psi_dip_low,psi_dip_high,psi_dip_dist_type,def_length_mean,def_length_sigma,def_length_low,def_length_high,def_length_dist_type,vs30_mean,vs30_sigma,vs30_low,vs30_high,vs30_dist_type,gw_depth_mean,gw_depth_sigma,gw_depth_low,gw_depth_high,gw_depth_dist_type,dist_river_mean,dist_river_sigma,dist_river_low,dist_river_high,dist_river_dist_type,dist_coast_mean,dist_coast_sigma,dist_coast_low,dist_coast_high,dist_coast_dist_type,dist_water_mean,dist_water_sigma,dist_water_low,dist_water_high,dist_water_dist_type,precip_mean,precip_sigma,precip_low,precip_high,precip_dist_type,steel_grade,level_to_run,GeologicUnit_Witter2006,GeologicUnit_BedrossianEtal2012
254.0,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,7.678603967205935,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,6.1492434,0.293560379208524,-inf,inf,lognormal,3.7724276,0.47238072707743883,-inf,inf,lognormal,0.10536153,0.14916638004195087,-inf,50.105362,lognormal,2.562651,0.14916638004195087,-inf,52.562653,lognormal,-0.107657626,0.14916638004195087,-inf,49.89234,lognormal,6.0679626,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,Tss
254.0,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,3.754198920234579,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,6.1492925,0.293560379208524,-inf,inf,lognormal,3.590595,0.47238072707743883,-inf,inf,lognormal,0.82569075,0.14916638004195087,-inf,50.82569,lognormal,2.6857362,0.14916638004195087,-inf,52.685738,lognormal,0.70621735,0.14916638004195087,-inf,50.70622,lognormal,6.007338,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,Tss
254.0,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,3.2733640101522705,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.863347,0.293560379208524,-inf,inf,lognormal,-1.0183344,0.47238072707743883,-inf,inf,lognormal,-0.70558965,0.14916638004195087,-inf,49.29441,lognormal,1.8722997,0.14916638004195087,-inf,51.8723,lognormal,-1.4366583,0.14916638004195087,-inf,48.563343,lognormal,6.007338,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,Qsu
254.0,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,5.618950539139504,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,6.5654073,0.293560379208524,-inf,inf,lognormal,3.369618,0.47238072707743883,-inf,inf,lognormal,-0.3808503,0.14916638004195087,-inf,49.61915,lognormal,2.8967092,0.14916638004195087,-inf,52.89671,lognormal,-4.7367353,0.14916638004195087,-inf,45.263264,lognormal,7.0797977,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,
254.0,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,8.87611161686728,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.863347,0.293560379208524,-inf,inf,lognormal,3.832168,0.47238072707743883,-inf,inf,lognormal,1.9317,0.14916638004195087,-inf,51.9317,lognormal,5.1659007,0.14916638004195087,4.829874,55.1659,lognormal,1.9155481,0.14916638004195087,-inf,51.915546,lognormal,5.026509,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,
254.0,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,9.21117002771666,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,6.5654054,0.293560379208524,-inf,inf,lognormal,3.5797179,0.47238072707743883,-inf,inf,lognormal,1.669394,0.14916638004195087,-inf,51.669395,lognormal,5.1607523,0.14916638004195087,4.822662,55.16075,lognormal,1.7305,0.14916638004195087,-inf,51.7305,lognormal,5.026509,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,
254.0,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,9.13628470614677,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.6818776,0.293560379208524,-inf,inf,lognormal,3.790549,0.47238072707743883,-inf,inf,lognormal,2.051266,0.14916638004195087,-inf,52.051266,lognormal,5.1581793,0.14916638004195087,4.819052,55.15818,lognormal,1.9632555,0.14916638004195087,-inf,51.963257,lognormal,5.026509,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,
254.0,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,7.4400292339539975,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.863347,0.293560379208524,-inf,inf,lognormal,3.8831997,0.47238072707743883,-inf,inf,lognormal,1.5877702,0.14916638004195087,-inf,51.58777,lognormal,5.1521173,0.14916638004195087,4.810532,55.15212,lognormal,1.5677824,0.14916638004195087,-inf,51.567783,lognormal,5.1806593,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,
254.0,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,8.959350176840315,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.863347,0.293560379208524,-inf,inf,lognormal,4.1420264,0.47238072707743883,-inf,inf,lognormal,1.6707802,0.14916638004195087,-inf,51.67078,lognormal,5.1454463,0.14916638004195087,4.801132,55.145447,lognormal,1.6279227,0.14916638004195087,-inf,51.627922,lognormal,4.8441873,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,
254.0,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,6.125120931920655,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,6.103189,0.293560379208524,-inf,inf,lognormal,0.7606761,0.47238072707743883,-inf,inf,lognormal,0.41768837,0.14916638004195087,-inf,50.417686,lognormal,0.540463,0.14916638004195087,-inf,50.540462,lognormal,0.0812142,0.14916638004195087,-inf,50.081215,lognormal,6.0679626,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,Qol
254.0,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,5.1029105702054265,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,6.103189,0.293560379208524,-inf,inf,lognormal,1.9240934,0.47238072707743883,-inf,inf,lognormal,0.19471359,0.14916638004195087,-inf,50.194714,lognormal,-0.012318052,0.14916638004195087,-inf,49.987682,lognormal,-0.4812201,0.14916638004195087,-inf,49.51878,lognormal,6.125121,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,Qol
254.0,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,5.824228627732068,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.4302225,0.293560379208524,-inf,inf,lognormal,-1.5002093,0.47238072707743883,-inf,inf,lognormal,1.8618249,0.14916638004195087,-inf,51.861824,lognormal,4.620233,0.14916638004195087,3.9419253,54.62023,lognormal,1.9139686,0.14916638004195087,-inf,51.913967,lognormal,6.6359468,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,
254.0,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,5.542439324247439,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.4302225,0.293560379208524,-inf,inf,lognormal,-1.5002093,0.47238072707743883,-inf,inf,lognormal,1.8618249,0.14916638004195087,-inf,51.861824,lognormal,4.620233,0.14916638004195087,3.9419253,54.62023,lognormal,1.9139686,0.14916638004195087,-inf,51.913967,lognormal,6.6359468,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,
254.0,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,4.995860008514102,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.4302225,0.293560379208524,-inf,inf,lognormal,2.378663,0.47238072707743883,-inf,inf,lognormal,-0.0079881465,0.14916638004195087,-inf,49.992012,lognormal,2.971892,0.14916638004195087,-inf,52.971893,lognormal,0.11729325,0.14916638004195087,-inf,50.117294,lognormal,6.325792,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,Qyf
254.0,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,8.10273779146994,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.863347,0.293560379208524,-inf,inf,lognormal,3.2116444,0.47238072707743883,-inf,inf,lognormal,1.6421576,0.14916638004195087,-inf,51.64216,lognormal,4.3987083,0.14916638004195087,3.4450781,54.39871,lognormal,1.7532476,0.14916638004195087,-inf,51.753246,lognormal,5.314191,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,Qf
254.0,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,8.26752597716167,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,6.103189,0.293560379208524,-inf,inf,lognormal,4.0053763,0.47238072707743883,-inf,inf,lognormal,2.2066767,0.14916638004195087,-inf,52.206676,lognormal,4.355942,0.14916638004195087,3.3300662,54.35594,lognormal,2.2567904,0.14916638004195087,-inf,52.25679,lognormal,5.431974,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,Qvof
304.8,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,6.301519470411488,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.863347,0.293560379208524,-inf,inf,lognormal,-4.243881,0.47238072707743883,-inf,inf,lognormal,-2.3733823,0.14916638004195087,-inf,47.626617,lognormal,0.3025182,0.14916638004195087,-inf,50.302517,lognormal,-1.6047466,0.14916638004195087,-inf,48.395252,lognormal,7.3618836,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,
304.8,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,7.295124302820892,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,6.103189,0.293560379208524,-inf,inf,lognormal,1.785683,0.47238072707743883,-inf,inf,lognormal,-0.002914858,0.14916638004195087,-inf,49.997086,lognormal,4.423313,0.14916638004195087,3.5077188,54.423313,lognormal,0.39354533,0.14916638004195087,-inf,50.393547,lognormal,6.790097,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,
304.8,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,7.951629751210913,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,6.103189,0.293560379208524,-inf,inf,lognormal,0.29343513,0.47238072707743883,-inf,inf,lognormal,0.9761427,0.14916638004195087,-inf,50.976143,lognormal,4.32351,0.14916638004195087,3.2368343,54.32351,lognormal,0.71375567,0.14916638004195087,-inf,50.713757,lognormal,6.700485,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,
