SourceIndex,Longitude,Latitude,Depth
254385,-117.3,33.6,0
254386,-117.2,33.6,0
254387,-117.1,33.6,0
254388,-117,33.6,0
254389,-116.9,33.6,0
254390,-116.8,33.6,0
254391,-116.7,33.6,0
254392,-116.6,33.6,0
254393,-116.5,33.6,0
254394,-116.4,33.6,0
254395,-116.3,33.6,0
254396,-116.2,33.6,0
254397,-116.1,33.6,0
254398,-116,33.6,0
254399,-115.9,33.6,0
254400,-115.8,33.6,0
254401,-115.7,33.6,0
254402,-115.6,33.6,0
254403,-115.5,33.6,0
254404,-115.4,33.6,0
254405,-115.3,33.6,0
254406,-115.2,33.6,0
254407,-115.1,33.6,0
254408,-115,33.6,0
254409,-114.9,33.6,0
254410,-114.8,33.6,0
