ID,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,LON_MID,LAT_MID,LENGTH_KM,NAME,TYPE,DIAMETER,DATE,WALLTHICK,ADHESION,AREA,DEPTH,SMYS,N_RAMBERG,R_RAMBERG,SOIL,PHI,SHEARSTREN,INTERFACE,GWT,PRESSURE,OBJ_ID,SUB_SEGMENT_ID,n_crossings_with_segment,def_poly_index_crossed,crossing_algo_index,which_half,l_anchor,crossing_lon,crossing_lat,prob_crossing,psi_dip,beta_crossing,event_id,slip_dir,pgdef_m,sigma,sigma_mu,dist_type,amu,bmu
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,2,21,lower,22.4,-118.502020762633,34.281608488389324,1,75,157.5,720.0,155.6,0.0591,0.6,0.25,lognormal,0.812103504159212,-3.122236305250718
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,2,21,lower,22.4,-118.50201523445116,34.28201089802264,1,75,22.5,720.0,155.6,0.0591,0.6,0.25,lognormal,0.812103504159212,-3.122236305250718
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,1,13,lower,22.4,-118.502020762633,34.281608488389324,1,75,157.5,658.0,155.6,0.058,0.6,0.25,lognormal,1.165304228117897,-3.201962194938105
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,6,58,lower,22.4,-118.50201523445116,34.28201089802264,1,75,22.5,1133.0,155.6,0.0562,0.6,0.25,lognormal,0.784871618569706,-3.25646060466853
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,6,58,lower,22.4,-118.502020762633,34.281608488389324,1,75,157.5,1133.0,155.6,0.0562,0.6,0.25,lognormal,0.784871618569706,-3.25646060466853
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,0,5,lower,11.2,-118.50201771737336,34.281830162618846,1,75,26.1,14.0,152.0,0.0539,0.6,0.25,lognormal,1.455020408926785,-3.400525011501101
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,0,5,lower,11.2,-118.50202048295569,34.28162884725147,1,75,153.9,14.0,152.0,0.0539,0.6,0.25,lognormal,1.455020408926785,-3.400525011501101
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,1,13,lower,22.4,-118.50201523445116,34.28201089802264,1,75,22.5,658.0,155.6,0.058,0.6,0.25,lognormal,1.165304228117897,-3.201962194938105
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,5,50,lower,22.4,-118.50201523445116,34.28201089802264,1,75,22.5,1015.0,155.6,0.0589,0.6,0.25,lognormal,0.626749169750363,-3.133650591694666
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,9,82,lower,22.4,-118.50201523445116,34.28201089802264,1,75,22.5,1136.0,155.6,0.0567,0.6,0.25,lognormal,1.017177000120264,-3.252168325839142
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,5,50,lower,22.4,-118.502020762633,34.281608488389324,1,75,157.5,1015.0,155.6,0.0589,0.6,0.25,lognormal,0.626749169750363,-3.133650591694666
16,-118.50203949379105,34.28024495250611,-118.50205177269314,34.27935111706571,-118.5020456332,34.2797980348,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,5,1,12,111,lower,28.7,-118.50204822021414,34.2796097278009,1,75,162.5,1262.0,160.6,0.0568,0.6,0.25,lognormal,0.843688190385943,-3.328386042598003
17,-118.50205177269314,34.27935111706571,-118.50140306405444,34.279355010182684,-118.5017274184,34.2793530636,0.059605,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,6,1,3,29,lower,13.2,-118.50176519559591,34.27935283733604,1,75,102.7,721.0,164.3,0.0555,0.6,0.25,lognormal,0.291203335398346,-3.066848168466828
17,-118.50205177269314,34.27935111706571,-118.50140306405444,34.279355010182684,-118.5017274184,34.2793530636,0.059605,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,6,1,10,90,lower,13.2,-118.50176519559591,34.27935283733604,1,75,102.7,1137.0,164.3,0.0557,0.6,0.25,lognormal,0.262738786208643,-3.062066984678145
24,-118.50206997547808,34.282929638723424,-118.5020721472376,34.28213439633941,-118.5020710614,34.2825320175,0.088427,Mobil Oil Line,Oil Transmission,406,1991,9.5,0.7,11834,2.0,392000,25.0,7.9,Sand,39.0,,0.6,7.5,3450,3,6,1,3,34,upper,199.9,-118.50207057187865,34.282711285161106,1,75,13.3,721.0,164.3,0.0555,0.6,0.25,lognormal,0.291203335398346,-3.066848168466828
24,-118.50206997547808,34.282929638723424,-118.5020721472376,34.28213439633941,-118.5020710614,34.2825320175,0.088427,Mobil Oil Line,Oil Transmission,406,1991,9.5,0.7,11834,2.0,392000,25.0,7.9,Sand,39.0,,0.6,7.5,3450,3,6,1,10,95,upper,199.9,-118.50207057187865,34.282711285161106,1,75,13.3,1137.0,164.3,0.0557,0.6,0.25,lognormal,0.262738786208643,-3.062066984678145
25,-118.5020721472376,34.28213439633941,-118.50207431899716,34.2813391539554,-118.5020732331,34.2817367751,0.088427,Mobil Oil Line,Oil Transmission,406,1991,9.5,0.7,11834,2.0,392000,25.0,7.9,Sand,39.0,,0.6,7.5,3450,3,7,2,5,51,lower,22.7,-118.50207357825727,34.28161043100833,1,75,158.0,1015.0,155.6,0.0589,0.6,0.25,lognormal,0.626749169750363,-3.133650591694666
25,-118.5020721472376,34.28213439633941,-118.50207431899716,34.2813391539554,-118.5020732331,34.2817367751,0.088427,Mobil Oil Line,Oil Transmission,406,1991,9.5,0.7,11834,2.0,392000,25.0,7.9,Sand,39.0,,0.6,7.5,3450,3,7,2,6,59,lower,22.7,-118.50207246429726,34.282018317892174,1,75,22.0,1133.0,155.6,0.0562,0.6,0.25,lognormal,0.784871618569706,-3.25646060466853
25,-118.5020721472376,34.28213439633941,-118.50207431899716,34.2813391539554,-118.5020732331,34.2817367751,0.088427,Mobil Oil Line,Oil Transmission,406,1991,9.5,0.7,11834,2.0,392000,25.0,7.9,Sand,39.0,,0.6,7.5,3450,3,7,2,4,43,lower,11.2,-118.50207350919283,34.281635722137466,1,75,154.4,1014.0,152.0,0.0522,0.6,0.25,lognormal,1.876847760837996,-3.468706727091402
25,-118.5020721472376,34.28213439633941,-118.50207431899716,34.2813391539554,-118.5020732331,34.2817367751,0.088427,Mobil Oil Line,Oil Transmission,406,1991,9.5,0.7,11834,2.0,392000,25.0,7.9,Sand,39.0,,0.6,7.5,3450,3,7,1,12,117,upper,134.0,-118.50207246429726,34.282018317892174,1,75,17.0,1262.0,160.6,0.0568,0.6,0.25,lognormal,0.843688190385943,-3.328386042598003
25,-118.5020721472376,34.28213439633941,-118.50207431899716,34.2813391539554,-118.5020732331,34.2817367751,0.088427,Mobil Oil Line,Oil Transmission,406,1991,9.5,0.7,11834,2.0,392000,25.0,7.9,Sand,39.0,,0.6,7.5,3450,3,7,2,6,59,lower,22.7,-118.50207357825727,34.28161043100833,1,75,158.0,1133.0,155.6,0.0562,0.6,0.25,lognormal,0.784871618569706,-3.25646060466853
25,-118.5020721472376,34.28213439633941,-118.50207431899716,34.2813391539554,-118.5020732331,34.2817367751,0.088427,Mobil Oil Line,Oil Transmission,406,1991,9.5,0.7,11834,2.0,392000,25.0,7.9,Sand,39.0,,0.6,7.5,3450,3,7,2,4,43,lower,11.2,-118.50207295862837,34.28183732467209,1,75,25.6,1014.0,152.0,0.0522,0.6,0.25,lognormal,1.876847760837996,-3.468706727091402
25,-118.5020721472376,34.28213439633941,-118.50207431899716,34.2813391539554,-118.5020732331,34.2817367751,0.088427,Mobil Oil Line,Oil Transmission,406,1991,9.5,0.7,11834,2.0,392000,25.0,7.9,Sand,39.0,,0.6,7.5,3450,3,7,2,11,104,lower,22.7,-118.50207246429726,34.282018317892174,1,75,22.0,1261.0,155.6,0.0551,0.6,0.25,lognormal,0.893691044814047,-3.282048648061606
25,-118.5020721472376,34.28213439633941,-118.50207431899716,34.2813391539554,-118.5020732331,34.2817367751,0.088427,Mobil Oil Line,Oil Transmission,406,1991,9.5,0.7,11834,2.0,392000,25.0,7.9,Sand,39.0,,0.6,7.5,3450,3,7,2,9,83,lower,22.7,-118.50207357825727,34.28161043100833,1,75,158.0,1136.0,155.6,0.0567,0.6,0.25,lognormal,1.017177000120264,-3.252168325839142
25,-118.5020721472376,34.28213439633941,-118.50207431899716,34.2813391539554,-118.5020732331,34.2817367751,0.088427,Mobil Oil Line,Oil Transmission,406,1991,9.5,0.7,11834,2.0,392000,25.0,7.9,Sand,39.0,,0.6,7.5,3450,3,7,2,0,6,lower,11.2,-118.50207350919283,34.281635722137466,1,75,154.4,14.0,152.0,0.0539,0.6,0.25,lognormal,1.455020408926785,-3.400525011501101
25,-118.5020721472376,34.28213439633941,-118.50207431899716,34.2813391539554,-118.5020732331,34.2817367751,0.088427,Mobil Oil Line,Oil Transmission,406,1991,9.5,0.7,11834,2.0,392000,25.0,7.9,Sand,39.0,,0.6,7.5,3450,3,7,2,1,14,lower,22.7,-118.50207357825727,34.28161043100833,1,75,158.0,658.0,155.6,0.058,0.6,0.25,lognormal,1.165304228117897,-3.201962194938105
25,-118.5020721472376,34.28213439633941,-118.50207431899716,34.2813391539554,-118.5020732331,34.2817367751,0.088427,Mobil Oil Line,Oil Transmission,406,1991,9.5,0.7,11834,2.0,392000,25.0,7.9,Sand,39.0,,0.6,7.5,3450,3,7,2,1,14,lower,22.7,-118.50207246429726,34.282018317892174,1,75,22.0,658.0,155.6,0.058,0.6,0.25,lognormal,1.165304228117897,-3.201962194938105
