LON,LAT
-119.58,34.62
-119.58,34.22
-119.57,34.23
-119.57,34.22
-119.57,34.24
-119.57,34.25
-119.57,34.26
-119.57,34.27
-119.57,34.28
-119.57,34.29
-119.57,34.3
-119.57,34.31
-119.57,34.32
-119.57,34.33
-119.57,34.34
-119.57,34.35
-119.57,34.36
-119.57,34.37
-119.57,34.38
-119.57,34.39
-119.57,34.4
-119.57,34.41
-119.57,34.42
-119.57,34.43
-119.57,34.44
-119.57,34.45
-119.57,34.46
-119.57,34.47
-119.57,34.48
-119.57,34.49
-119.57,34.5
-119.57,34.51
-119.57,34.52
-119.57,34.53
-119.57,34.54
-119.57,34.55
-119.57,34.56
-119.57,34.57
-119.57,34.58
-119.57,34.59
-119.57,34.6
-119.57,34.61
-119.57,34.62
-119.58,34.63
-119.57,34.63
-119.57,34.21
-119.56,34.22
-119.56,34.21
-119.56,34.23
-119.56,34.24
-119.56,34.25
-119.56,34.26
-119.56,34.27
-119.56,34.28
-119.56,34.29
-119.56,34.3
-119.56,34.31
-119.56,34.32
-119.56,34.33
-119.56,34.34
-119.56,34.35
-119.56,34.36
-119.56,34.37
-119.56,34.38
-119.56,34.39
-119.56,34.4
-119.56,34.41
-119.56,34.42
-119.56,34.43
-119.56,34.44
-119.56,34.45
-119.56,34.46
-119.56,34.47
-119.56,34.48
-119.56,34.49
-119.56,34.5
-119.56,34.51
-119.56,34.52
-119.56,34.53
-119.56,34.54
-119.56,34.55
-119.56,34.56
-119.56,34.57
-119.56,34.58
-119.56,34.59
-119.56,34.6
-119.56,34.61
-119.56,34.62
-119.56,34.63
-119.55,34.22
-119.55,34.21
-119.55,34.23
-119.55,34.24
-119.55,34.25
-119.55,34.26
-119.55,34.27
-119.55,34.28
-119.55,34.29
-119.55,34.3
-119.55,34.31
-119.55,34.32
-119.55,34.33
-119.55,34.34
-119.55,34.35
-119.55,34.36
-119.55,34.37
-119.55,34.38
-119.55,34.39
-119.55,34.4
-119.55,34.41
-119.55,34.42
-119.55,34.43
-119.55,34.44
-119.55,34.45
-119.55,34.46
-119.55,34.47
-119.55,34.48
-119.55,34.49
-119.55,34.5
-119.55,34.51
-119.55,34.52
-119.55,34.53
-119.55,34.54
-119.55,34.55
-119.55,34.56
-119.55,34.57
-119.55,34.58
-119.55,34.59
-119.55,34.6
-119.55,34.61
-119.55,34.62
-119.55,34.63
-119.56,34.64
-119.55,34.64
-119.55,34.2
-119.54,34.21
-119.54,34.2
-119.54,34.22
-119.54,34.23
-119.54,34.24
-119.54,34.25
-119.54,34.26
-119.54,34.27
-119.54,34.28
-119.54,34.29
-119.54,34.3
-119.54,34.31
-119.54,34.32
-119.54,34.33
-119.54,34.34
-119.54,34.35
-119.54,34.36
-119.54,34.37
-119.54,34.38
-119.54,34.39
-119.54,34.4
-119.54,34.41
-119.54,34.42
-119.54,34.43
-119.54,34.44
-119.54,34.45
-119.54,34.46
-119.54,34.47
-119.54,34.48
-119.54,34.49
-119.54,34.5
-119.54,34.51
-119.54,34.52
-119.54,34.53
-119.54,34.54
-119.54,34.55
-119.54,34.56
-119.54,34.57
-119.54,34.58
-119.54,34.59
-119.54,34.6
-119.54,34.61
-119.54,34.62
-119.54,34.63
-119.54,34.64
-119.53,34.21
-119.53,34.2
-119.53,34.22
-119.53,34.23
-119.53,34.24
-119.53,34.25
-119.53,34.26
-119.53,34.27
-119.53,34.28
-119.53,34.29
-119.53,34.3
-119.53,34.31
-119.53,34.32
-119.53,34.33
-119.53,34.34
-119.53,34.35
-119.53,34.36
-119.53,34.37
-119.53,34.38
-119.53,34.39
-119.53,34.4
-119.53,34.41
-119.53,34.42
-119.53,34.43
-119.53,34.44
-119.53,34.45
-119.53,34.46
-119.53,34.47
-119.53,34.48
-119.53,34.49
-119.53,34.5
-119.53,34.51
-119.53,34.52
-119.53,34.53
-119.53,34.54
-119.53,34.55
-119.53,34.56
-119.53,34.57
-119.53,34.58
-119.53,34.59
-119.53,34.6
-119.53,34.61
-119.53,34.62
-119.53,34.63
-119.53,34.64
-119.54,34.65
-119.53,34.65
-119.53,34.19
-119.52,34.2
-119.52,34.19
-119.52,34.21
-119.52,34.22
-119.52,34.23
-119.52,34.24
-119.52,34.25
-119.52,34.26
-119.52,34.27
-119.52,34.28
-119.52,34.29
-119.52,34.3
-119.52,34.31
-119.52,34.32
-119.52,34.33
-119.52,34.34
-119.52,34.35
-119.52,34.36
-119.52,34.37
-119.52,34.38
-119.52,34.39
-119.52,34.4
-119.52,34.41
-119.52,34.42
-119.52,34.43
-119.52,34.44
-119.52,34.45
-119.52,34.46
-119.52,34.47
-119.52,34.48
-119.52,34.49
-119.52,34.5
-119.52,34.51
-119.52,34.52
-119.52,34.53
-119.52,34.54
-119.52,34.55
-119.52,34.56
-119.52,34.57
-119.52,34.58
-119.52,34.59
-119.52,34.6
-119.52,34.61
-119.52,34.62
-119.52,34.63
-119.52,34.64
-119.52,34.65
-119.51,34.2
-119.51,34.19
-119.51,34.21
-119.51,34.22
-119.51,34.23
-119.51,34.24
-119.51,34.25
-119.51,34.26
-119.51,34.27
-119.51,34.28
-119.51,34.29
-119.51,34.3
-119.51,34.31
-119.51,34.32
-119.51,34.33
-119.51,34.34
-119.51,34.35
-119.51,34.36
-119.51,34.37
-119.51,34.38
-119.51,34.39
-119.51,34.4
-119.51,34.41
-119.51,34.42
-119.51,34.43
-119.51,34.44
-119.51,34.45
-119.51,34.46
-119.51,34.47
-119.51,34.48
-119.51,34.49
-119.51,34.5
-119.51,34.51
-119.51,34.52
-119.51,34.53
-119.51,34.54
-119.51,34.55
-119.51,34.56
-119.51,34.57
-119.51,34.58
-119.51,34.59
-119.51,34.6
-119.51,34.61
-119.51,34.62
-119.51,34.63
-119.51,34.64
-119.51,34.65
-119.52,34.66
-119.51,34.66
-119.51,34.18
-119.5,34.19
-119.5,34.18
-119.5,34.2
-119.5,34.21
-119.5,34.22
-119.5,34.23
-119.5,34.24
-119.5,34.25
-119.5,34.26
-119.5,34.27
-119.5,34.28
-119.5,34.29
-119.5,34.3
-119.5,34.31
-119.5,34.32
-119.5,34.33
-119.5,34.34
-119.5,34.35
-119.5,34.36
-119.5,34.37
-119.5,34.38
-119.5,34.39
-119.5,34.4
-119.5,34.41
-119.5,34.42
-119.5,34.43
-119.5,34.44
-119.5,34.45
-119.5,34.46
-119.5,34.47
-119.5,34.48
-119.5,34.49
-119.5,34.5
-119.5,34.51
-119.5,34.52
-119.5,34.53
-119.5,34.54
-119.5,34.55
-119.5,34.56
-119.5,34.57
-119.5,34.58
-119.5,34.59
-119.5,34.6
-119.5,34.61
-119.5,34.62
-119.5,34.63
-119.5,34.64
-119.5,34.65
-119.5,34.66
-119.49,34.19
-119.49,34.18
-119.49,34.2
-119.49,34.21
-119.49,34.22
-119.49,34.23
-119.49,34.24
-119.49,34.25
-119.49,34.26
-119.49,34.27
-119.49,34.28
-119.49,34.29
-119.49,34.3
-119.49,34.31
-119.49,34.32
-119.49,34.33
-119.49,34.34
-119.49,34.35
-119.49,34.36
-119.49,34.37
-119.49,34.38
-119.49,34.39
-119.49,34.4
-119.49,34.41
-119.49,34.42
-119.49,34.43
-119.49,34.44
-119.49,34.45
-119.49,34.46
-119.49,34.47
-119.49,34.48
-119.49,34.49
-119.49,34.5
-119.49,34.51
-119.49,34.52
-119.49,34.53
-119.49,34.54
-119.49,34.55
-119.49,34.56
-119.49,34.57
-119.49,34.58
-119.49,34.59
-119.49,34.6
-119.49,34.61
-119.49,34.62
-119.49,34.63
-119.49,34.64
-119.49,34.65
-119.49,34.66
-119.49,34.17
-119.48,34.18
-119.48,34.17
-119.48,34.19
-119.48,34.2
-119.48,34.21
-119.48,34.22
-119.48,34.23
-119.48,34.24
-119.48,34.25
-119.48,34.26
-119.48,34.27
-119.48,34.28
-119.48,34.29
-119.48,34.3
-119.48,34.31
-119.48,34.32
-119.48,34.33
-119.48,34.34
-119.48,34.35
-119.48,34.36
-119.48,34.37
-119.48,34.38
-119.48,34.39
-119.48,34.4
-119.48,34.41
-119.48,34.42
-119.48,34.43
-119.48,34.44
-119.48,34.45
-119.48,34.46
-119.48,34.47
-119.48,34.48
-119.48,34.49
-119.48,34.5
-119.48,34.51
-119.48,34.52
-119.48,34.53
-119.48,34.54
-119.48,34.55
-119.48,34.56
-119.48,34.57
-119.48,34.58
-119.48,34.59
-119.48,34.6
-119.48,34.61
-119.48,34.62
-119.48,34.63
-119.48,34.64
-119.48,34.65
-119.48,34.66
-119.49,34.67
-119.48,34.67
-119.47,34.18
-119.47,34.17
-119.47,34.19
-119.47,34.2
-119.47,34.21
-119.47,34.22
-119.47,34.23
-119.47,34.24
-119.47,34.25
-119.47,34.26
-119.47,34.27
-119.47,34.28
-119.47,34.29
-119.47,34.3
-119.47,34.31
-119.47,34.32
-119.47,34.33
-119.47,34.34
-119.47,34.35
-119.47,34.36
-119.47,34.37
-119.47,34.38
-119.47,34.39
-119.47,34.4
-119.47,34.41
-119.47,34.42
-119.47,34.43
-119.47,34.44
-119.47,34.45
-119.47,34.46
-119.47,34.47
-119.47,34.48
-119.47,34.49
-119.47,34.5
-119.47,34.51
-119.47,34.52
-119.47,34.53
-119.47,34.54
-119.47,34.55
-119.47,34.56
-119.47,34.57
-119.47,34.58
-119.47,34.59
-119.47,34.6
-119.47,34.61
-119.47,34.62
-119.47,34.63
-119.47,34.64
-119.47,34.65
-119.47,34.66
-119.47,34.67
-119.47,34.16
-119.46,34.17
-119.46,34.16
-119.46,34.18
-119.46,34.19
-119.46,34.2
-119.46,34.21
-119.46,34.22
-119.46,34.23
-119.46,34.24
-119.46,34.25
-119.46,34.26
-119.46,34.27
-119.46,34.28
-119.46,34.29
-119.46,34.3
-119.46,34.31
-119.46,34.32
-119.46,34.33
-119.46,34.34
-119.46,34.35
-119.46,34.36
-119.46,34.37
-119.46,34.38
-119.46,34.39
-119.46,34.4
-119.46,34.41
-119.46,34.42
-119.46,34.43
-119.46,34.44
-119.46,34.45
-119.46,34.46
-119.46,34.47
-119.46,34.48
-119.46,34.49
-119.46,34.5
-119.46,34.51
-119.46,34.52
-119.46,34.53
-119.46,34.54
-119.46,34.55
-119.46,34.56
-119.46,34.57
-119.46,34.58
-119.46,34.59
-119.46,34.6
-119.46,34.61
-119.46,34.62
-119.46,34.63
-119.46,34.64
-119.46,34.65
-119.46,34.66
-119.46,34.67
-119.47,34.68
-119.46,34.68
-119.45,34.17
-119.45,34.16
-119.45,34.18
-119.45,34.19
-119.45,34.2
-119.45,34.21
-119.45,34.22
-119.45,34.23
-119.45,34.24
-119.45,34.25
-119.45,34.26
-119.45,34.27
-119.45,34.28
-119.45,34.29
-119.45,34.3
-119.45,34.31
-119.45,34.32
-119.45,34.33
-119.45,34.34
-119.45,34.35
-119.45,34.36
-119.45,34.37
-119.45,34.38
-119.45,34.39
-119.45,34.4
-119.45,34.41
-119.45,34.42
-119.45,34.43
-119.45,34.44
-119.45,34.45
-119.45,34.46
-119.45,34.47
-119.45,34.48
-119.45,34.49
-119.45,34.5
-119.45,34.51
-119.45,34.52
-119.45,34.53
-119.45,34.54
-119.45,34.55
-119.45,34.56
-119.45,34.57
-119.45,34.58
-119.45,34.59
-119.45,34.6
-119.45,34.61
-119.45,34.62
-119.45,34.63
-119.45,34.64
-119.45,34.65
-119.45,34.66
-119.45,34.67
-119.45,34.68
-119.45,34.15
-119.44,34.16
-119.44,34.15
-119.44,34.17
-119.44,34.18
-119.44,34.19
-119.44,34.2
-119.44,34.21
-119.44,34.22
-119.44,34.23
-119.44,34.24
-119.44,34.25
-119.44,34.26
-119.44,34.27
-119.44,34.28
-119.44,34.29
-119.44,34.3
-119.44,34.31
-119.44,34.32
-119.44,34.33
-119.44,34.34
-119.44,34.35
-119.44,34.36
-119.44,34.37
-119.44,34.38
-119.44,34.39
-119.44,34.4
-119.44,34.41
