SegmentID,SegmentName,SegmentTrace
1229,"San Andreas (Coachella) rev, Subsection 3","[[-116.12249, 33.68734, 0.0], [-116.08129, 33.65368, 0.0]]"
1988,"San Andreas (Coachella) rev, Subsection 4","[[-116.08129, 33.65368, 0.0], [-116.04012, 33.62, 0.0]]"
2292,"San Andreas (Coachella) rev, Subsection 5","[[-116.04012, 33.62, 0.0], [-115.99898, 33.58631, 0.0]]"
159,"San Andreas (Coachella) rev, Subsection 6","[[-115.99898, 33.58631, 0.0], [-115.95788, 33.5526, 0.0]]"
596,"San Andreas (Coachella) rev, Subsection 7","[[-115.95788, 33.5526, 0.0], [-115.91681, 33.51888, 0.0]]"
51,"San Andreas (Coachella) rev, Subsection 8","[[-115.91681, 33.51888, 0.0], [-115.87576, 33.48515, 0.0]]"
2083,"San Andreas (Coachella) rev, Subsection 9","[[-115.87576, 33.48515, 0.0], [-115.83476, 33.45141, 0.0]]"
2496,"San Andreas (Coachella) rev, Subsection 10","[[-115.83476, 33.45141, 0.0], [-115.79378, 33.41765, 0.0]]"
2781,"San Andreas (Coachella) rev, Subsection 11","[[-115.79378, 33.41765, 0.0], [-115.75283, 33.38388, 0.0]]"
1909,"San Andreas (Coachella) rev, Subsection 12","[[-115.75283, 33.38388, 0.0], [-115.71192, 33.35009, 0.0]]"
1760,"Brawley (Seismic Zone) alt 2, Subsection 0","[[-115.70597, 33.34502, 0.0], [-115.6771, 33.29574, 0.0]]"
1448,"Brawley (Seismic Zone) alt 2, Subsection 1","[[-115.6771, 33.29574, 0.0], [-115.64826, 33.24645, 0.0]]"
1976,"Brawley (Seismic Zone) alt 2, Subsection 2","[[-115.64826, 33.24645, 0.0], [-115.61945, 33.19715, 0.0]]"
1507,"Brawley (Seismic Zone) alt 2, Subsection 3","[[-115.61945, 33.19715, 0.0], [-115.59067, 33.14785, 0.0]]"
2016,"Brawley (Seismic Zone) alt 2, Subsection 4","[[-115.59067, 33.14785, 0.0], [-115.56193, 33.09854, 0.0]]"
1908,"Brawley (Seismic Zone) alt 2, Subsection 5","[[-115.56193, 33.09854, 0.0], [-115.53322, 33.04922, 0.0]]"
2677,"Brawley (Seismic Zone) alt 2, Subsection 6","[[-115.53322, 33.04922, 0.0], [-115.50454, 32.99989, 0.0]]"
1251,"Brawley (Seismic Zone) alt 2, Subsection 7","[[-115.50454, 32.99989, 0.0], [-115.47983, 32.95736, 0.0], [-115.47925, 32.94982, 0.0]]"
377,"Brawley (Seismic Zone) alt 2, Subsection 8","[[-115.47925, 32.94982, 0.0], [-115.4762, 32.91068, 0.0], [-115.47859, 32.89516, 0.0]]"
2241,"Brawley (Seismic Zone) alt 2, Subsection 9","[[-115.47859, 32.89516, 0.0], [-115.48697, 32.84074, 0.0]]"
1397,"Imperial, Subsection 9","[[-115.47154, 32.80475, 0.0], [-115.49982, 32.83587, 0.0], [-115.50489, 32.84215, 0.0]]"
1270,"Imperial, Subsection 8","[[-115.43781, 32.76759, 0.0], [-115.47154, 32.80475, 0.0]]"
2790,"Imperial, Subsection 7","[[-115.40412, 32.73042, 0.0], [-115.43781, 32.76759, 0.0]]"
62,"Imperial, Subsection 6","[[-115.37044, 32.69325, 0.0], [-115.40412, 32.73042, 0.0]]"
1960,"Imperial, Subsection 5","[[-115.3368, 32.65606, 0.0], [-115.37044, 32.69325, 0.0]]"
2086,"Calaveras (Central) 2011 CFM, Subsection 4","[[-121.63984, 37.21572, 0.0], [-121.67024, 37.25205, 0.0], [-121.67125, 37.25526, 0.0]]"
2331,"Calaveras (Central) 2011 CFM, Subsection 5","[[-121.67125, 37.25526, 0.0], [-121.68551, 37.30027, 0.0], [-121.68592, 37.3007, 0.0]]"
1911,"Calaveras (Central) 2011 CFM, Subsection 6","[[-121.68592, 37.3007, 0.0], [-121.7216, 37.33811, 0.0]]"
1787,"Calaveras (Central) 2011 CFM, Subsection 7","[[-121.7216, 37.33811, 0.0], [-121.75732, 37.37551, 0.0]]"
2601,"Calaveras (Central) 2011 CFM, Subsection 8","[[-121.75732, 37.37551, 0.0], [-121.77087, 37.3897, 0.0], [-121.78828, 37.41535, 0.0]]"
1821,"Calaveras (Central) 2011 CFM, Subsection 9","[[-121.78828, 37.41535, 0.0], [-121.81635, 37.45668, 0.0]]"
553,"Calaveras (No) 2011 CFM, Subsection 6","[[-121.83743, 37.51579, 0.0], [-121.83463, 37.51025, 0.0], [-121.81635, 37.45669, 0.0]]"
2014,"Calaveras (No) 2011 CFM, Subsection 5","[[-121.86624, 37.57286, 0.0], [-121.83743, 37.51579, 0.0]]"
1846,"Calaveras (No) 2011 CFM, Subsection 4","[[-121.89578, 37.62968, 0.0], [-121.89005, 37.61995, 0.0], [-121.86624, 37.57286, 0.0]]"
1323,"Calaveras (No) 2011 CFM, Subsection 3","[[-121.92858, 37.68539, 0.0], [-121.89578, 37.62968, 0.0]]"
1142,"Calaveras (No) 2011 CFM, Subsection 2","[[-121.95515, 37.74312, 0.0], [-121.93286, 37.69265, 0.0], [-121.92858, 37.68539, 0.0]]"
1835,"Calaveras (No) 2011 CFM, Subsection 1","[[-121.99676, 37.79451, 0.0], [-121.96061, 37.75548, 0.0], [-121.95515, 37.74312, 0.0]]"
1994,"Calaveras (No) 2011 CFM, Subsection 0","[[-122.04275, 37.84409, 0.0], [-121.99676, 37.79451, 0.0]]"
789,"Contra Costa (Larkey) 2011 CFM, Subsection 0","[[-122.05607, 37.86113, 0.0], [-122.06611, 37.89514, 0.0]]"
582,"Contra Costa (Larkey) 2011 CFM, Subsection 1","[[-122.06611, 37.89514, 0.0], [-122.07616, 37.92914, 0.0]]"
1217,"Contra Costa (Southampton) 2011 CFM, Subsection 1","[[-122.1272, 37.98209, 0.0], [-122.08634, 37.94192, 0.0]]"
2766,"Contra Costa (Southampton) 2011 CFM, Subsection 0","[[-122.16811, 38.02224, 0.0], [-122.1272, 37.98209, 0.0]]"
2738,"Contra Costa (Dillon Point) 2011 CFM, Subsection 0","[[-122.18521, 38.00861, 0.0], [-122.19415, 38.05785, 0.0]]"
1145,"Contra Costa (Dillon Point) 2011 CFM, Subsection 1","[[-122.19415, 38.05785, 0.0], [-122.2031, 38.10709, 0.0]]"
209,"Contra Costa (Vallejo) 2011 CFM, Subsection 1","[[-122.23041, 38.11741, 0.0], [-122.21121, 38.10945, 0.0]]"
570,"Contra Costa (Vallejo) 2011 CFM, Subsection 0","[[-122.24962, 38.12536, 0.0], [-122.23041, 38.11741, 0.0]]"
2140,"West Napa 2011 CFM, Subsection 6","[[-122.2797, 38.21319, 0.0], [-122.24451, 38.16441, 0.0]]"
2646,"West Napa 2011 CFM, Subsection 5","[[-122.30295, 38.26612, 0.0], [-122.2825, 38.21706, 0.0], [-122.2797, 38.21319, 0.0]]"
2722,"West Napa 2011 CFM, Subsection 4","[[-122.32971, 38.31759, 0.0], [-122.32023, 38.30753, 0.0], [-122.30295, 38.26612, 0.0]]"
1304,"West Napa 2011 CFM, Subsection 3","[[-122.37223, 38.36267, 0.0], [-122.32971, 38.31759, 0.0]]"
1779,"San Andreas (North Coast) 2011 CFM, Subsection 23","[[-123.49981, 38.78325, 0.0], [-123.52247, 38.8078, 0.0], [-123.53592, 38.8221, 0.0]]"
976,"San Andreas (North Coast) 2011 CFM, Subsection 22","[[-123.4625, 38.74513, 0.0], [-123.48366, 38.76575, 0.0], [-123.49981, 38.78325, 0.0]]"
899,"San Andreas (North Coast) 2011 CFM, Subsection 21","[[-123.42434, 38.70752, 0.0], [-123.43288, 38.71626, 0.0], [-123.4625, 38.74513, 0.0]]"
704,"San Andreas (North Coast) 2011 CFM, Subsection 20","[[-123.38711, 38.66935, 0.0], [-123.42434, 38.70752, 0.0]]"
2478,"San Andreas (North Coast) 2011 CFM, Subsection 19","[[-123.34984, 38.63122, 0.0], [-123.36404, 38.64567, 0.0], [-123.38711, 38.66935, 0.0]]"
2574,"San Andreas (North Coast) 2011 CFM, Subsection 18","[[-123.31246, 38.59317, 0.0], [-123.34984, 38.63122, 0.0]]"
1819,"San Andreas (North Coast) 2011 CFM, Subsection 0","[[-122.66515, 37.89651, 0.0], [-122.70154, 37.93494, 0.0]]"
654,"Point Reyes 2011 connector, Subsection 4","[[-122.72498, 37.82243, 0.0], [-122.76429, 37.85353, 0.0]]"
1528,"Point Reyes 2011 connector, Subsection 3","[[-122.69015, 37.78831, 0.0], [-122.71239, 37.81246, 0.0], [-122.72498, 37.82243, 0.0]]"
1524,"Point Reyes 2011 connector, Subsection 2","[[-122.65746, 37.75277, 0.0], [-122.69015, 37.78831, 0.0]]"
1532,"Point Reyes 2011 connector, Subsection 1","[[-122.6248, 37.71721, 0.0], [-122.65746, 37.75277, 0.0]]"
2536,"San Andreas (Peninsula) 2011 CFM, Subsection 13","[[-122.56318, 37.74899, 0.0], [-122.59721, 37.79814, 0.0]]"
259,"San Andreas (Peninsula) 2011 CFM, Subsection 12","[[-122.52514, 37.70191, 0.0], [-122.54528, 37.72311, 0.0], [-122.56318, 37.74899, 0.0]]"
646,"San Andreas (Peninsula) 2011 CFM, Subsection 11","[[-122.48136, 37.6579, 0.0], [-122.50232, 37.67787, 0.0], [-122.52514, 37.70191, 0.0]]"
193,"San Andreas (Peninsula) 2011 CFM, Subsection 10","[[-122.43749, 37.61402, 0.0], [-122.44534, 37.62354, 0.0], [-122.48136, 37.6579, 0.0]]"
2522,"San Andreas (Peninsula) 2011 CFM, Subsection 9","[[-122.39886, 37.5671, 0.0], [-122.43749, 37.61402, 0.0]]"
109,"San Andreas (Peninsula) 2011 CFM, Subsection 8","[[-122.36027, 37.52017, 0.0], [-122.39886, 37.5671, 0.0]]"
315,"San Andreas (Peninsula) 2011 CFM, Subsection 7","[[-122.31744, 37.47565, 0.0], [-122.35596, 37.51492, 0.0], [-122.36027, 37.52017, 0.0]]"
2504,"San Andreas (Peninsula) 2011 CFM, Subsection 6","[[-122.27412, 37.43142, 0.0], [-122.31744, 37.47565, 0.0]]"
2805,"San Andreas (Peninsula) 2011 CFM, Subsection 5","[[-122.2328, 37.38602, 0.0], [-122.26628, 37.42341, 0.0], [-122.27412, 37.43142, 0.0]]"
2150,"San Andreas (Peninsula) 2011 CFM, Subsection 4","[[-122.19097, 37.34096, 0.0], [-122.20213, 37.35174, 0.0], [-122.2328, 37.38602, 0.0]]"
2262,"San Andreas (Peninsula) 2011 CFM, Subsection 0","[[-122.00197, 37.17514, 0.0], [-122.0484, 37.21722, 0.0]]"
2674,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 0","[[-122.00197, 37.17514, 0.0], [-121.97604, 37.15797, 0.0], [-121.94272, 37.13425, 0.0]]"
841,"San Andreas (North Branch Mill Creek), Subsection 11","[[-116.31515, 33.84337, 0.0], [-116.24629, 33.78825, 0.0]]"
2581,"San Andreas (North Branch Mill Creek), Subsection 10","[[-116.39345, 33.88902, 0.0], [-116.31598, 33.84403, 0.0], [-116.31515, 33.84337, 0.0]]"
2610,"San Andreas (North Branch Mill Creek), Subsection 9","[[-116.4704, 33.9362, 0.0], [-116.46648, 33.93312, 0.0], [-116.42244, 33.90582, 0.0], [-116.39345, 33.88902, 0.0]]"
484,"San Andreas (North Branch Mill Creek), Subsection 8","[[-116.54181, 33.98907, 0.0], [-116.51589, 33.97184, 0.0], [-116.4704, 33.9362, 0.0]]"
762,"San Andreas (North Branch Mill Creek), Subsection 7","[[-116.62626, 34.02542, 0.0], [-116.56226, 34.00265, 0.0], [-116.54181, 33.98907, 0.0]]"
869,"San Andreas (North Branch Mill Creek), Subsection 6","[[-116.7161, 34.05305, 0.0], [-116.65111, 34.03425, 0.0], [-116.62626, 34.02542, 0.0]]"
2020,"San Andreas (North Branch Mill Creek), Subsection 5","[[-116.8092, 34.07083, 0.0], [-116.75115, 34.06318, 0.0], [-116.7161, 34.05305, 0.0]]"
93,"San Andreas (North Branch Mill Creek), Subsection 4","[[-116.9043, 34.08108, 0.0], [-116.83987, 34.07486, 0.0], [-116.8092, 34.07083, 0.0]]"
1708,"San Andreas (North Branch Mill Creek), Subsection 3","[[-116.99769, 34.09819, 0.0], [-116.99747, 34.09814, 0.0], [-116.93939, 34.08445, 0.0], [-116.9043, 34.08108, 0.0]]"
1031,"San Andreas (North Branch Mill Creek), Subsection 2","[[-117.09031, 34.11889, 0.0], [-117.08495, 34.11734, 0.0], [-116.99769, 34.09819, 0.0]]"
467,"San Andreas (North Branch Mill Creek), Subsection 1","[[-117.18204, 34.14197, 0.0], [-117.14295, 34.13407, 0.0], [-117.09031, 34.11889, 0.0]]"
2228,"San Andreas (North Branch Mill Creek), Subsection 0","[[-117.27021, 34.17172, 0.0], [-117.22202, 34.15003, 0.0], [-117.18204, 34.14197, 0.0]]"
1498,"San Andreas (Peninsula) 2011 CFM, Subsection 14","[[-122.59721, 37.79814, 0.0], [-122.61984, 37.83078, 0.0], [-122.63122, 37.8473, 0.0]]"
1692,"San Andreas (Peninsula) 2011 CFM, Subsection 15","[[-122.63122, 37.8473, 0.0], [-122.66515, 37.89651, 0.0]]"
511,"San Andreas (North Coast) 2011 CFM, Subsection 24","[[-123.53592, 38.8221, 0.0], [-123.57234, 38.86079, 0.0]]"
1358,"San Andreas (North Coast) 2011 CFM, Subsection 25","[[-123.57234, 38.86079, 0.0], [-123.59011, 38.87964, 0.0], [-123.60727, 38.90029, 0.0]]"
271,"San Andreas (North Coast) 2011 CFM, Subsection 26","[[-123.60727, 38.90029, 0.0], [-123.64077, 38.94056, 0.0]]"
253,"San Andreas (North Coast) 2011 CFM, Subsection 27","[[-123.64077, 38.94056, 0.0], [-123.67431, 38.98082, 0.0]]"
1679,"San Andreas (North Coast) 2011 CFM, Subsection 28","[[-123.67431, 38.98082, 0.0], [-123.6909, 39.00072, 0.0], [-123.70754, 39.02124, 0.0]]"
660,"San Andreas (North Coast) 2011 CFM, Subsection 29","[[-123.70754, 39.02124, 0.0], [-123.7299, 39.04879, 0.0], [-123.73896, 39.0625, 0.0]]"
1755,"San Andreas (North Coast) 2011 CFM, Subsection 30","[[-123.73896, 39.0625, 0.0], [-123.76719, 39.10517, 0.0]]"
1511,"San Andreas (North Coast) 2011 CFM, Subsection 31","[[-123.76719, 39.10517, 0.0], [-123.79545, 39.14784, 0.0]]"
1683,"San Andreas (Offshore) 2011 CFM, Subsection 0","[[-123.79545, 39.14784, 0.0], [-123.81526, 39.19439, 0.0]]"
2862,"San Andreas (Offshore) 2011 CFM, Subsection 1","[[-123.81526, 39.19439, 0.0], [-123.81909, 39.20339, 0.0], [-123.83596, 39.2407, 0.0]]"
2333,"San Andreas (Offshore) 2011 CFM, Subsection 2","[[-123.83596, 39.2407, 0.0], [-123.85536, 39.28352, 0.0], [-123.85614, 39.2871, 0.0]]"
1472,"San Andreas (Offshore) 2011 CFM, Subsection 3","[[-123.85614, 39.2871, 0.0], [-123.86533, 39.3291, 0.0], [-123.86877, 39.33494, 0.0]]"
2467,"San Andreas (Offshore) 2011 CFM, Subsection 4","[[-123.86877, 39.33494, 0.0], [-123.89511, 39.37952, 0.0]]"
2034,"San Andreas (Offshore) 2011 CFM, Subsection 5","[[-123.89511, 39.37952, 0.0], [-123.90591, 39.39779, 0.0], [-123.91415, 39.426, 0.0]]"
2477,"San Andreas (Offshore) 2011 CFM, Subsection 6","[[-123.91415, 39.426, 0.0], [-123.92813, 39.47381, 0.0]]"
2047,"San Andreas (Offshore) 2011 CFM, Subsection 7","[[-123.92813, 39.47381, 0.0], [-123.92999, 39.48017, 0.0], [-123.94392, 39.52128, 0.0]]"
1790,"San Andreas (Offshore) 2011 CFM, Subsection 8","[[-123.94392, 39.52128, 0.0], [-123.94736, 39.53142, 0.0], [-123.95242, 39.56976, 0.0]]"
641,"San Andreas (Offshore) 2011 CFM, Subsection 9","[[-123.95242, 39.56976, 0.0], [-123.95886, 39.61852, 0.0]]"
1353,"San Andreas (Offshore) 2011 CFM, Subsection 10","[[-123.95886, 39.61852, 0.0], [-123.962, 39.64229, 0.0], [-123.97089, 39.66646, 0.0]]"
492,"San Andreas (Offshore) 2011 CFM, Subsection 11","[[-123.97089, 39.66646, 0.0], [-123.98826, 39.71361, 0.0]]"
382,"Sargent 2011 CFM, Subsection 7","[[-121.57625, 36.94842, 0.0], [-121.52609, 36.9166, 0.0]]"
674,"Sargent 2011 CFM, Subsection 6","[[-121.6265, 36.98016, 0.0], [-121.62556, 36.97964, 0.0], [-121.57625, 36.94842, 0.0]]"
939,"Sargent 2011 CFM, Subsection 5","[[-121.6794, 37.00905, 0.0], [-121.6265, 36.98016, 0.0]]"
358,"Sargent 2011 CFM, Subsection 4","[[-121.72657, 37.0437, 0.0], [-121.68031, 37.00954, 0.0], [-121.6794, 37.00905, 0.0]]"
195,"Sargent 2011 CFM, Subsection 3","[[-121.77368, 37.07844, 0.0], [-121.72657, 37.0437, 0.0]]"
221,"Sargent 2011 CFM, Subsection 2","[[-121.83155, 37.10024, 0.0], [-121.77617, 37.08027, 0.0], [-121.77368, 37.07844, 0.0]]"
257,"Sargent 2011 CFM, Subsection 1","[[-121.89068, 37.12014, 0.0], [-121.85278, 37.10788, 0.0], [-121.83155, 37.10024, 0.0]]"
1577,"Sargent 2011 CFM, Subsection 0","[[-121.95018, 37.13935, 0.0], [-121.89068, 37.12014, 0.0]]"
2099,"Santa Ynez River, Subsection 5","[[-120.33873, 34.64975, 0.0], [-120.3257, 34.65, 0.0], [-120.27839, 34.62981, 0.0]]"
1483,"Santa Ynez River, Subsection 6","[[-120.27839, 34.62981, 0.0], [-120.2388, 34.6129, 0.0], [-120.21814, 34.60745, 0.0]]"
2789,"Santa Ynez River, Subsection 7","[[-120.21814, 34.60745, 0.0], [-120.15502, 34.59076, 0.0]]"
2213,"Santa Ynez River, Subsection 8","[[-120.15502, 34.59076, 0.0], [-120.1144, 34.58, 0.0], [-120.09079, 34.58045, 0.0]]"
103,"Los Alamos extension, Subsection 0","[[-120.08898, 34.63918, 0.0], [-119.97328, 34.60819, 0.0]]"
1415,"Los Alamos extension, Subsection 1","[[-119.97328, 34.60819, 0.0], [-119.92233, 34.5945, 0.0], [-119.8734, 34.5556, 0.0]]"
1690,"Pitas Point (Lower West), Subsection 1","[[-119.88697, 34.2808, 1.5], [-119.91174, 34.28773, 1.5], [-119.97836, 34.3044, 1.5], [-120.00629, 34.29455, 1.5]]"
2528,"Pitas Point (Lower West), Subsection 0","[[-119.77574, 34.23377, 1.5], [-119.83201, 34.26542, 1.5], [-119.88697, 34.2808, 1.5]]"
732,"Pitas Point (Lower)-Montalvo, Subsection 1","[[-119.63951, 34.15027, 0.4], [-119.68338, 34.15547, 0.4], [-119.80253, 34.16794, 0.4]]"
452,"Pitas Point (Lower)-Montalvo, Subsection 0","[[-119.47752, 34.17157, 0.4], [-119.57209, 34.15449, 0.4], [-119.63939, 34.15026, 0.4], [-119.63951, 34.15027, 0.4]]"
1850,"Ventura-Pitas Point, Subsection 6","[[-119.43159, 34.30584, 1.0], [-119.463, 34.3027, 1.0], [-119.5122, 34.30071, 1.0]]"
1310,"Ventura-Pitas Point, Subsection 5","[[-119.35365, 34.29241, 1.0], [-119.413, 34.3077, 1.0], [-119.43159, 34.30584, 1.0]]"
2812,"Ventura-Pitas Point, Subsection 4","[[-119.27443, 34.28354, 1.0], [-119.31885, 34.28342, 1.0], [-119.35365, 34.29241, 1.0]]"
300,"Ventura-Pitas Point, Subsection 3","[[-119.19355, 34.28371, 1.0], [-119.27443, 34.28354, 1.0]]"
2592,"Sisar, Subsection 0","[[-119.28867, 34.3973, 0.0], [-119.18292, 34.41737, 0.0]]"
2426,"Sisar, Subsection 1","[[-119.18292, 34.41737, 0.0], [-119.12874, 34.42762, 0.0], [-119.07664, 34.43538, 0.0]]"
2563,"Oak Ridge (Onshore), Subsection 1","[[-119.11629, 34.29192, 1.0], [-119.0974, 34.31651, 1.0], [-119.04024, 34.35225, 1.0], [-119.03877, 34.35245, 1.0]]"
2056,"Oak Ridge (Onshore), Subsection 2","[[-119.03877, 34.35245, 1.0], [-118.95891, 34.36309, 1.0], [-118.93236, 34.36927, 1.0]]"
266,"San Gregorio (North) 2011 CFM, Subsection 13","[[-122.39898, 37.33016, 0.0], [-122.37986, 37.28196, 0.0]]"
2007,"San Gregorio (North) 2011 CFM, Subsection 14","[[-122.37986, 37.28196, 0.0], [-122.36936, 37.25544, 0.0], [-122.3572, 37.23486, 0.0]]"
935,"San Gregorio (North) 2011 CFM, Subsection 15","[[-122.3572, 37.23486, 0.0], [-122.33019, 37.18912, 0.0]]"
2791,"San Gregorio (North) 2011 CFM, Subsection 16","[[-122.33019, 37.18912, 0.0], [-122.31521, 37.16371, 0.0], [-122.30297, 37.14346, 0.0]]"
1331,"San Gregorio (North) 2011 CFM, Subsection 17","[[-122.30297, 37.14346, 0.0], [-122.27546, 37.09792, 0.0]]"
1007,"San Gregorio (North) 2011 CFM, Subsection 18","[[-122.27546, 37.09792, 0.0], [-122.26922, 37.08759, 0.0], [-122.2591, 37.04936, 0.0]]"
2267,"San Gregorio (North) 2011 CFM, Subsection 19","[[-122.2591, 37.04936, 0.0], [-122.24602, 36.9999, 0.0]]"
20,"San Gregorio (North) 2011 CFM, Subsection 20","[[-122.24602, 36.9999, 0.0], [-122.24276, 36.98756, 0.0], [-122.2229, 36.9531, 0.0]]"
471,"San Gregorio (North) 2011 CFM, Subsection 21","[[-122.2229, 36.9531, 0.0], [-122.20496, 36.92193, 0.0], [-122.1978, 36.90674, 0.0]]"
272,"San Gregorio (North) 2011 CFM, Subsection 22","[[-122.1978, 36.90674, 0.0], [-122.17551, 36.85944, 0.0]]"
2037,"San Gregorio (South) 2011 CFM, Subsection 14","[[-122.15083, 36.80927, 0.0], [-122.15113, 36.80982, 0.0], [-122.17551, 36.85944, 0.0]]"
1286,"San Gregorio (South) 2011 CFM, Subsection 13","[[-122.12349, 36.75999, 0.0], [-122.12671, 36.76527, 0.0], [-122.15083, 36.80927, 0.0]]"
1919,"San Gregorio (South) 2011 CFM, Subsection 12","[[-122.09397, 36.71154, 0.0], [-122.12349, 36.75999, 0.0]]"
1603,"San Gregorio (South) 2011 CFM, Subsection 11","[[-122.06983, 36.66138, 0.0], [-122.08064, 36.68964, 0.0], [-122.09397, 36.71154, 0.0]]"
1682,"San Gregorio (South) 2011 CFM, Subsection 10","[[-122.04711, 36.61067, 0.0], [-122.06301, 36.64355, 0.0], [-122.06983, 36.66138, 0.0]]"
1810,"San Gregorio (South) 2011 CFM, Subsection 9","[[-122.02104, 36.56099, 0.0], [-122.03897, 36.59382, 0.0], [-122.04711, 36.61067, 0.0]]"
2591,"San Gregorio (South) 2011 CFM, Subsection 8","[[-121.99579, 36.51103, 0.0], [-122.01226, 36.54491, 0.0], [-122.02104, 36.56099, 0.0]]"
479,"San Gregorio (South) 2011 CFM, Subsection 7","[[-121.9714, 36.4608, 0.0], [-121.99579, 36.51103, 0.0]]"
2809,"San Gregorio (South) 2011 CFM, Subsection 6","[[-121.94573, 36.41114, 0.0], [-121.94926, 36.41514, 0.0], [-121.9714, 36.4608, 0.0]]"
1765,"San Gregorio (South) 2011 CFM, Subsection 5","[[-121.90694, 36.36717, 0.0], [-121.94573, 36.41114, 0.0]]"
2787,"San Gregorio (South) 2011 CFM, Subsection 4","[[-121.86559, 36.32494, 0.0], [-121.88147, 36.33826, 0.0], [-121.90694, 36.36717, 0.0]]"
2833,"San Gregorio (South) 2011 CFM, Subsection 3","[[-121.81927, 36.28602, 0.0], [-121.86559, 36.32494, 0.0]]"
2874,"San Gregorio (South) 2011 CFM, Subsection 2","[[-121.7733, 36.2469, 0.0], [-121.77425, 36.24816, 0.0], [-121.81927, 36.28602, 0.0]]"
2329,"San Gregorio (South) 2011 CFM, Subsection 1","[[-121.73854, 36.20084, 0.0], [-121.7733, 36.2469, 0.0]]"
1734,"San Gregorio (South) 2011 CFM, Subsection 0","[[-121.70383, 36.15477, 0.0], [-121.73854, 36.20084, 0.0]]"
681,"Palos Verdes, Subsection 1","[[-117.90787, 33.27139, 0.0], [-117.917, 33.2798, 0.0], [-117.943, 33.3184, 0.0], [-117.94685, 33.32165, 0.0]]"
950,"Palos Verdes, Subsection 2","[[-117.94685, 33.32165, 0.0], [-117.986, 33.3546, 0.0], [-117.99547, 33.3659, 0.0]]"
1165,"Palos Verdes, Subsection 3","[[-117.99547, 33.3659, 0.0], [-118.03685, 33.41523, 0.0]]"
1052,"Palos Verdes, Subsection 4","[[-118.03685, 33.41523, 0.0], [-118.06, 33.4428, 0.0], [-118.07258, 33.4672, 0.0]]"
11,"Palos Verdes, Subsection 5","[[-118.07258, 33.4672, 0.0], [-118.08, 33.4816, 0.0], [-118.10441, 33.52123, 0.0]]"
1973,"Palos Verdes, Subsection 6","[[-118.10441, 33.52123, 0.0], [-118.119, 33.5449, 0.0], [-118.13931, 33.57394, 0.0]]"
1998,"Palos Verdes, Subsection 7","[[-118.13931, 33.57394, 0.0], [-118.146, 33.5835, 0.0], [-118.17878, 33.62439, 0.0]]"
1250,"Palos Verdes, Subsection 8","[[-118.17878, 33.62439, 0.0], [-118.21898, 33.67446, 0.0]]"
1889,"Palos Verdes, Subsection 9","[[-118.21898, 33.67446, 0.0], [-118.233, 33.6919, 0.0], [-118.24721, 33.72932, 0.0]]"
1401,"Palos Verdes, Subsection 10","[[-118.24721, 33.72932, 0.0], [-118.254, 33.7472, 0.0], [-118.29609, 33.76947, 0.0]]"
68,"Palos Verdes, Subsection 11","[[-118.29609, 33.76947, 0.0], [-118.334, 33.7895, 0.0], [-118.35852, 33.79991, 0.0]]"
1587,"Palos Verdes, Subsection 12","[[-118.35852, 33.79991, 0.0], [-118.4, 33.8175, 0.0], [-118.41488, 33.83513, 0.0]]"
2386,"Redondo Canyon alt 2, Subsection 3","[[-118.45998, 33.79956, 0.5], [-118.39347, 33.79529, 0.5]]"
2112,"Redondo Canyon alt 2, Subsection 2","[[-118.52644, 33.79705, 0.5], [-118.47765, 33.80069, 0.5], [-118.45998, 33.79956, 0.5]]"
351,"Sierra Madre, Subsection 2","[[-117.89709, 34.14785, 0.0], [-117.94, 34.1501, 0.0], [-117.98357, 34.16075, 0.0]]"
1665,"Sierra Madre, Subsection 1","[[-117.82258, 34.13518, 0.0], [-117.86, 34.1587, 0.0], [-117.881, 34.147, 0.0], [-117.89709, 34.14785, 0.0]]"
1236,"Sierra Madre, Subsection 0","[[-117.74, 34.1231, 0.0], [-117.755, 34.1219, 0.0], [-117.769, 34.1317, 0.0], [-117.807, 34.1305, 0.0], [-117.818, 34.1323, 0.0], [-117.82258, 34.13518, 0.0]]"
