ID,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,LON_MID,LAT_MID,LENGTH_KM,OBJECTID,DIAMETER,OBJ_ID,SUB_SEGMENT_ID,L_ANCHOR_FULL_METER,SEGMENT_AZIMUTH_DEG,ASPECT_DEG_FROM_90M,LEVEL2_LIQ_BETA_CROSSING
186125,-117.9942824,34.55783746,-117.995369,34.55783319,-117.9948257,34.557835325,0.099507,2720,762.0,186125,1,6452.7,266.9,22.0,115.10000000000002
186172,-118.0395172,34.55793587,-118.0404055,34.55793808,-118.03996135,34.557936975,0.081346,2720,762.0,186172,1,6358.5,267.4,273.0,174.39999999999995
186841,-117.4751933,34.55748272,-117.4761505,34.55747899,-117.4756719,34.557480855,0.087657,2721,762.0,186841,1,2217.6,266.6,332.0,114.6
187070,-117.7026195,34.5627454,-117.703513,34.56277109,-117.70306625,34.562758245,0.081867,2721,762.0,187070,1,23195.8,269.0,30.0,121.0
187098,-117.7299657,34.56330502,-117.7308012,34.56317666,-117.73038345,34.56324084,0.077826,2721,762.0,187098,1,22647.9,256.5,356.0,99.50000000000001
187370,-117.9963026,34.55788841,-117.9973786,34.55788339,-117.9968406,34.5578859,0.098536,2721,762.0,187370,1,1895.7,266.8,7.0,100.20000000000003
187912,-118.396952,34.42430644,-118.3979322,34.42401095,-118.3974421,34.424158695,0.095722,2721,762.0,187912,1,1033.0,247.4,227.0,159.59999999999994
188140,-118.0292025,34.05851446,-118.0283591,34.0585091,-118.0287808,34.05851178,0.077697,2722,762.0,188140,1,195.1,87.6,211.0,123.4
188263,-117.9471139,34.00888177,-117.9462901,34.00854732,-117.946702,34.008714545,0.084552,2722,762.0,188263,1,1643.2,113.2,343.0,130.2
188493,-117.7540032,33.98288756,-117.7530296,33.98268164,-117.7535164,33.9827846,0.092643,2722,762.0,188493,1,4606.1,101.3,45.0,123.70000000000002
188975,-117.3553765,33.93817519,-117.3544632,33.93817392,-117.35491985,33.938174555,0.084254,2722,762.0,188975,1,296.4,86.9,67.0,160.1
189359,-117.0361578,33.94335933,-117.0350952,33.94346619,-117.0356265,33.94341276,0.098738,2722,762.0,189359,1,49.6,79.8,215.0,135.2
189380,-117.019794,33.94419354,-117.018723,33.9441954,-117.0192585,33.94419447,0.098795,2722,762.0,189380,1,1035.6,86.5,249.0,162.50000000000003
189429,-116.985321,33.94710541,-116.9842545,33.94710922,-116.98478775,33.947107315,0.098377,2722,762.0,189429,1,49.5,86.4,235.0,148.6
189429,-116.985321,33.94710541,-116.9842545,33.94710922,-116.98478775,33.947107315,0.098377,2722,762.0,189429,1,49.5,86.4,235.0,148.6
189778,-116.6801253,33.92419486,-116.6791603,33.92413321,-116.6796428,33.924164035,0.089301,2722,762.0,189778,1,450.4,90.8,115.0,155.8
189965,-116.5188192,33.89212672,-116.5179698,33.89212545,-116.5183945,33.892126085,0.078401,2722,762.0,189965,1,118.3,86.5,161.0,105.50000000000001
190466,-116.09727,33.71593258,-116.0963881,33.71562464,-116.09682905,33.71577861,0.088464,2722,762.0,190466,1,10440.5,108.8,251.0,142.20000000000002
190733,-115.8568786,33.66208019,-115.8559112,33.66201614,-115.8563949,33.662048165,0.089816,2722,762.0,190733,1,4039.8,90.6,170.0,100.6
191269,-118.483725,34.21272836,-118.4837103,34.21202339,-118.48371765,34.212375875,0.078401,2724,762.0,191269,1,985.2,176.5,110.0,113.50000000000001
191368,-118.4586,34.16042189,-118.4581656,34.15984598,-118.4583828,34.160133935,0.075488,2724,762.0,191368,1,360.6,145.4,165.0,160.4
191594,-118.2822775,34.16572041,-118.2818286,34.16539309,-118.28205305,34.16555675,0.05505,2724,762.0,191594,1,1409.4,128.6,199.0,109.59999999999998
191741,-118.2089646,34.12089857,-118.2080452,34.12072276,-118.2085049,34.120810665,0.086862,2724,762.0,191741,1,878.9,100.3,337.0,123.30000000000007
191744,-118.2062062,34.12037115,-118.2052868,34.12019535,-118.2057465,34.12028325,0.086863,2724,762.0,191744,1,617.3,100.3,191.0,90.7
192005,-118.4206019,34.28219966,-118.4199173,34.28155461,-118.4202596,34.281877135,0.095399,2725,762.0,192005,1,526.2,136.0,185.0,131.00000000000003
192010,-118.4175583,34.2793284,-118.4168582,34.2786671,-118.41720825,34.27899775,0.097698,2725,762.0,192010,1,952.3,136.1,193.0,123.09999999999998
192139,-118.3479767,34.21272659,-118.3476056,34.21230192,-118.34779115,34.212514255,0.05826,2725,762.0,192139,1,1480.8,141.4,183.0,138.40000000000003
192226,-118.2905792,34.17165514,-118.2898139,34.17110589,-118.29019655,34.171380515,0.093204,2725,762.0,192226,1,2047.3,128.2,202.0,106.19999999999999
192807,-118.3040785,33.94322676,-118.3030691,33.94322691,-118.3035738,33.943226835,0.093113,2729,762.0,192807,1,607.7,87.4,73.0,165.6
192914,-118.2187922,33.95349378,-118.2179891,33.95341429,-118.21839065,33.953454035,0.0746,2729,762.0,192914,1,112.4,94.1,202.0,107.9
193004,-118.1577377,33.95860672,-118.1572876,33.95900345,-118.15751265,33.958805085,0.060575,2729,762.0,193004,1,30.3,40.7,269.0,131.7
193245,-118.434066,34.03525484,-118.4338624,34.03491529,-118.4339642,34.035085065,0.042161,2730,762.0,193245,1,4912.4,150.9,164.0,166.90000000000003
193359,-118.3785354,33.91897255,-118.3785405,33.91822404,-118.37853795,33.918598295,0.083232,2731,762.0,193359,1,257.3,177.7,243.0,114.69999999999999
193372,-118.3786964,33.91270714,-118.3787003,33.91191483,-118.37869835,33.912310985,0.088102,2731,762.0,193372,1,116.1,177.7,149.0,151.3
194124,-117.8738098,33.91866684,-117.8734283,33.91876221,-117.87361905,33.918714525,0.036765,2736,762.0,194124,1,18.5,70.4,231.0,160.60000000000002
194422,-117.6456528,33.88909149,-117.6447211,33.88910276,-117.64518695,33.889097125,0.08601,2736,762.0,194422,1,105.5,86.2,54.0,147.8
194597,-117.5049562,33.89166322,-117.5039997,33.89173632,-117.50447795,33.89169977,0.08866,2736,762.0,194597,1,264.6,81.7,125.0,136.70000000000005
194810,-117.3308151,33.90561211,-117.3298191,33.90585931,-117.3303171,33.90573571,0.09594,2736,762.0,194810,1,7417.6,70.3,306.0,124.3
194961,-117.1885624,33.91375619,-117.18748,33.91375785,-117.1880212,33.91375702,0.099882,2736,762.0,194961,1,3590.5,86.6,165.0,101.60000000000001
195214,-116.9619152,33.9217755,-116.9609698,33.92177534,-116.9614425,33.92177542,0.087232,2736,762.0,195214,1,10357.8,86.6,155.0,111.6
195691,-116.515396,33.89142857,-116.514476,33.89096173,-116.514936,33.89119515,0.099528,2736,762.0,195691,1,15441.2,117.7,175.0,122.70000000000002
195708,-116.5013943,33.88407697,-116.5005108,33.8836031,-116.50095255,33.883840035,0.097097,2736,762.0,195708,1,16976.9,119.1,179.0,120.1
195967,-116.2807341,33.7939889,-116.2798023,33.79353921,-116.2802682,33.793764055,0.099572,2736,762.0,195967,1,29653.1,116.3,150.0,146.29999999999998
196044,-116.2163944,33.76396038,-116.2156477,33.76358988,-116.21602105,33.76377513,0.080385,2736,762.0,196044,1,22802.7,116.9,183.0,113.90000000000002
196380,-115.9197295,33.66875632,-115.9186607,33.66862571,-115.9191951,33.668691015,0.09997,2736,762.0,196380,1,7004.1,94.4,153.0,121.4
196500,-115.8067688,33.65892715,-115.8058746,33.65908661,-115.8063217,33.65900688,0.084639,2736,762.0,196500,1,17598.8,74.0,190.0,116.00000000000001
197091,-115.2333822,33.67207889,-115.2324234,33.67184474,-115.2329028,33.671961815,0.092468,2736,762.0,197091,1,18480.6,102.0,11.0,90.99999999999999
197352,-114.9877701,33.61032104,-114.9867911,33.61029362,-114.9872806,33.61030733,0.090712,2736,762.0,197352,1,7593.4,87.5,10.0,102.50000000000001
198078,-117.5910339,33.39339066,-117.590683,33.39333344,-117.59085845,33.39336205,0.033192,2738,762.0,198078,1,16.7,98.0,103.0,175.00000000000009
198187,-117.5315011,33.3557989,-117.5308341,33.35534008,-117.5311676,33.35556949,0.080254,2738,762.0,198187,1,3549.1,126.3,235.0,108.69999999999997
198497,-117.3850993,33.20635458,-117.3847387,33.20570843,-117.384919,33.206031505,0.079296,2738,762.0,198497,1,447.1,151.8,308.0,156.20000000000002
198695,-117.3113251,33.0848732,-117.3106969,33.08429464,-117.311011,33.08458392,0.086972,2738,762.0,198695,1,301.5,134.5,273.0,138.5
198696,-117.3106969,33.08429464,-117.3100688,33.08371607,-117.31038285,33.084005355,0.086967,2738,762.0,198696,1,386.3,134.5,19.0,115.50000000000001
199025,-114.8885609,32.94242237,-114.8881472,32.94180178,-114.88835405,32.942112075,0.079071,2739,762.0,199025,1,2037.1,146.2,145.0,178.80000000000004
199026,-114.8881472,32.94180178,-114.8877335,32.94118118,-114.88794035,32.94149148,0.079072,2739,762.0,199026,1,2116.6,146.2,237.0,90.80000000000003
199098,-114.8617622,32.89858835,-114.8613191,32.89802474,-114.86154065,32.898306545,0.075093,2739,762.0,199098,1,2934.3,142.0,230.0,92.0
199302,-114.8293991,32.76124573,-114.8294328,32.76106378,-114.82941595,32.761154755,0.020476,2739,762.0,199302,1,10.3,184.5,227.0,137.50000000000003
199657,-115.5191231,33.68944782,-115.5182114,33.6896553,-115.51866725,33.68955156,0.087449,2743,762.0,199657,1,8858.3,70.6,4.0,113.4
199676,-115.5027409,33.69315538,-115.5016987,33.69338995,-115.5022198,33.693272665,0.099886,2743,762.0,199676,1,7264.6,70.8,21.0,130.2
199692,-115.4864595,33.69682319,-115.4854655,33.69704684,-115.4859625,33.696935015,0.095261,2743,762.0,199692,1,5694.8,70.7,356.0,105.30000000000003
199816,-115.3675408,33.7066381,-115.3666417,33.70644915,-115.36709125,33.706543625,0.085781,2743,762.0,199816,1,2654.9,99.9,38.0,118.09999999999998
200280,-114.9307694,33.60867442,-114.9297894,33.60865255,-114.9302794,33.608663485,0.090788,2743,762.0,200280,1,2283.5,87.0,304.0,143.00000000000003
200578,-114.6412811,33.60558319,-114.6407623,33.60512161,-114.6410217,33.6053524,0.070305,2743,762.0,200578,1,106.2,132.1,265.0,132.9
200748,-118.1005299,34.08482152,-118.0995178,34.08483124,-118.10002385,34.08482638,0.093213,2744,762.0,200748,1,46.8,86.6,183.0,96.39999999999999
201150,-118.5207062,34.10090637,-118.5206032,34.10035896,-118.5206547,34.100632665,0.061604,2746,762.0,201150,1,1046.0,168.6,249.0,99.60000000000001
201577,-118.3322245,33.85823868,-118.3312412,33.85824061,-118.33173285,33.858239645,0.090797,2748,762.0,201577,1,2954.8,87.3,68.0,160.70000000000002
201679,-118.2499165,33.86752703,-118.2489895,33.86755371,-118.249453,33.86754037,0.08564,2748,762.0,201679,1,63.2,85.4,313.0,132.40000000000006
202237,-117.6696092,33.52017341,-117.669862,33.51957496,-117.6697356,33.519874185,0.070551,2750,762.0,202237,1,444.1,196.5,296.0,99.50000000000001
202296,-117.672173,33.49013504,-117.672153,33.48950441,-117.672163,33.489819725,0.070147,2750,762.0,202296,1,317.5,175.5,229.0,126.50000000000003
202630,-114.7436066,33.54289323,-114.744148,33.54218112,-114.7438773,33.542537175,0.093742,2754,762.0,202630,1,4065.9,207.9,40.0,167.90000000000003
202898,-114.7169876,33.34770203,-114.7165602,33.34708507,-114.7167739,33.34739355,0.079262,2755,762.0,202898,1,39.9,145.2,27.0,118.19999999999997
203074,-114.7972803,33.26793958,-114.7979431,33.26743698,-114.7976117,33.26768828,0.08319,2755,762.0,203074,1,7657.4,223.4,88.0,135.40000000000003
203506,-114.9006278,33.00176305,-114.9005011,33.00100974,-114.90056445,33.001386395,0.084593,2756,762.0,203506,1,3782.2,167.5,191.0,156.49999999999997
203523,-114.8973097,32.98908796,-114.8971119,32.98834683,-114.8972108,32.988717395,0.08445,2756,762.0,203523,1,3316.8,162.9,237.0,105.9
203764,-116.7501982,34.83947113,-116.7491445,34.83935938,-116.74967135,34.839415255,0.096964,2763,762.0,203764,1,486.7,93.7,336.0,117.7
203900,-116.6331787,34.8261795,-116.6322477,34.82605788,-116.6327132,34.82611869,0.08605,2770,762.0,203900,1,630.7,95.4,84.0,168.60000000000002
204102,-116.4561287,34.79379073,-116.4551959,34.7935819,-116.4556623,34.793686315,0.088287,2781,762.0,204102,1,133.2,101.4,348.0,113.40000000000003
204459,-116.1622973,34.6796858,-116.161434,34.67931561,-116.16186565,34.679500705,0.089029,2799,762.0,204459,1,108.2,113.5,326.0,147.50000000000003
205112,-115.5543953,34.56645269,-115.5533072,34.56648183,-115.55385125,34.56646726,0.099685,2836,762.0,205112,1,331.4,83.9,168.0,95.9
205418,-115.2606471,34.64512044,-115.2596894,34.64543924,-115.26016825,34.64527984,0.094509,2853,762.0,205418,1,47.6,63.6,283.0,140.6
205542,-115.1409241,34.67967679,-115.1400052,34.67989789,-115.14046465,34.67978734,0.087548,2861,762.0,205542,1,308.8,69.3,257.0,172.30000000000007
205672,-115.0067745,34.68422476,-115.0057116,34.68423632,-115.00624305,34.68423054,0.097195,2868,762.0,205672,1,245.0,84.7,82.0,177.30000000000004
205830,-114.8418218,34.68611355,-114.8408271,34.68601538,-114.84132445,34.686064465,0.091602,2878,762.0,205830,1,415.8,92.1,319.0,133.10000000000002
206191,-114.4885178,34.71458054,-114.4881744,34.71407318,-114.4883461,34.71432686,0.06456,2898,762.0,206191,1,254.9,145.9,17.0,128.9
206908,-120.4418538,36.64799861,-120.4407332,36.64799289,-120.4412935,36.64799575,0.099975,2925,762.0,206908,1,4661.0,88.8,94.0,174.80000000000004
207070,-120.3525176,36.73340514,-120.3516008,36.73392196,-120.3520592,36.73366355,0.099887,2925,762.0,207070,1,3505.8,53.4,-1.0,135.0
207285,-121.8592931,37.38023758,-121.8588603,37.37983697,-121.8590767,37.380037275,0.058709,2926,863.6,207285,1,651.0,138.5,255.0,116.5
207613,-121.7164583,37.20883178,-121.7158948,37.20827088,-121.71617655,37.20855133,0.079877,2926,863.6,207613,1,626.1,140.4,298.0,157.6
207622,-121.7122403,37.20457748,-121.7116609,37.20438869,-121.7119506,37.204483085,0.055442,2926,863.6,207622,1,27.8,111.4,255.0,143.60000000000002
207799,-121.6028126,37.1316135,-121.602211,37.13098907,-121.6025118,37.131301285,0.087552,2926,863.6,207799,1,1137.0,141.5,232.0,90.50000000000001
207831,-121.5881131,37.11239127,-121.5873734,37.11172423,-121.58774325,37.11205775,0.099013,2926,863.6,207831,1,1279.0,137.5,243.0,105.5
208031,-121.4902041,37.00916614,-121.4898071,37.00860977,-121.4900056,37.008887955,0.071204,2926,863.6,208031,1,15806.0,149.3,244.0,94.69999999999999
208673,-121.1341996,36.67667312,-121.1333649,36.67635498,-121.13378225,36.67651405,0.082417,2926,863.6,208673,1,8373.6,114.2,157.0,137.20000000000005
208706,-121.1054994,36.66907632,-121.1045685,36.66905975,-121.10503395,36.669068035,0.083047,2926,863.6,208706,1,5545.2,90.1,69.0,158.9
209070,-120.7897617,36.58993971,-120.7887118,36.58970313,-120.78923675,36.58982142,0.097358,2926,863.6,209070,1,25029.2,104.3,144.0,140.3
209680,-120.3123572,36.35963648,-120.3118079,36.35894005,-120.31208255,36.359288265,0.091741,2926,863.6,209680,1,26583.1,145.9,50.0,95.9
209728,-120.2860463,36.32624785,-120.2854551,36.3254989,-120.2857507,36.325873375,0.098694,2926,863.6,209728,1,30981.9,145.8,61.0,95.19999999999999
209859,-120.216635,36.23802542,-120.2160799,36.23731852,-120.21635745,36.23767197,0.093044,2926,863.6,209859,1,21932.4,145.9,15.0,130.9
210163,-120.0404855,36.04194539,-120.0395924,36.04156405,-120.04003895,36.04175472,0.090808,2926,863.6,210163,1,5464.1,116.0,323.0,153.00000000000003
210368,-119.8998356,35.9259244,-119.8992401,35.92532407,-119.89953785,35.925624235,0.085623,2926,863.6,210368,1,7754.9,139.3,34.0,105.30000000000001
210374,-119.8961866,35.92220344,-119.8955657,35.92156345,-119.89587615,35.921883445,0.0905,2926,863.6,210374,1,8285.8,139.9,352.0,147.9
210647,-119.7368095,35.74351638,-119.7362714,35.74285186,-119.73654045,35.74318412,0.088422,2926,863.6,210647,1,32824.3,144.7,152.0,172.70000000000002
210950,-119.5124585,35.56388347,-119.5116175,35.56332601,-119.512038,35.56360474,0.098129,2926,863.6,210950,1,41263.8,127.0,213.0,94.0
211294,-119.2596953,35.3846295,-119.2590126,35.38421759,-119.25935395,35.384423545,0.076995,2926,863.6,211294,1,10728.6,124.2,191.0,113.2
211381,-119.195588,35.34908188,-119.1950013,35.34873478,-119.19529465,35.34890833,0.065735,2926,863.6,211381,1,3637.3,123.6,245.0,121.39999999999998
212066,-118.653048,35.15736029,-118.6520766,35.15744607,-118.6525623,35.15740318,0.088824,2926,863.6,212066,1,1530.8,81.4,319.0,122.40000000000002
212238,-118.5067733,35.11111569,-118.5058255,35.1110586,-118.5062994,35.111087145,0.086447,2926,863.6,212238,1,16187.0,91.6,302.0,149.6
212302,-118.4480927,35.1010367,-118.4471031,35.10080369,-118.4475979,35.100920195,0.093681,2926,863.6,212302,1,21694.6,103.4,355.0,108.40000000000002
212850,-117.9745927,35.01583942,-117.9738977,35.01578402,-117.9742452,35.01581172,0.063591,2926,863.6,212850,1,20469.7,92.6,124.0,148.6
213112,-117.7354559,34.99837858,-117.7343665,34.99829909,-117.7349112,34.998338835,0.099623,2926,863.6,213112,1,1515.4,92.0,253.0,160.99999999999997
213119,-117.7290156,34.9979302,-117.7281592,34.99786567,-117.7285874,34.997897935,0.078337,2926,863.6,213119,1,2096.2,92.2,282.0,170.20000000000002
213317,-117.5481535,34.99195593,-117.5471947,34.99190548,-117.5476741,34.991930705,0.087521,2926,863.6,213317,1,340.1,90.5,14.0,103.50000000000001
213500,-117.4023128,34.94507813,-117.4015988,34.94482717,-117.4019558,34.94495265,0.070809,2926,863.6,213500,1,2230.2,109.9,72.0,142.1
213595,-117.3215381,34.9263116,-117.3206563,34.92617511,-117.3210972,34.926243355,0.081812,2926,863.6,213595,1,1347.7,97.4,10.0,92.60000000000001
213672,-117.2538175,34.91548255,-117.2528953,34.91532976,-117.2533564,34.915406155,0.085785,2926,863.6,213672,1,4992.3,98.1,300.0,158.1
214197,-116.7877356,34.84310687,-116.7868506,34.84301322,-116.7872931,34.843060045,0.081434,2926,863.6,214197,1,9012.6,93.8,43.0,129.2
214454,-116.5439123,34.80516715,-116.5430643,34.80499678,-116.5434883,34.805081965,0.079708,2926,863.6,214454,1,16488.7,100.0,-1.0,135.0
214486,-116.5142828,34.7997733,-116.5132944,34.7995955,-116.5137886,34.7996844,0.092389,2926,863.6,214486,1,13694.8,98.6,8.0,90.6
214965,-116.1049964,34.64824457,-116.1041189,34.64776608,-116.10455765,34.648005325,0.096302,2926,863.6,214965,1,15066.7,119.5,176.0,123.5
215210,-115.8782226,34.59141673,-115.8772031,34.59128566,-115.87771285,34.591351195,0.094454,2926,863.6,215210,1,4431.7,94.8,167.0,107.79999999999998
215710,-115.3931461,34.60081679,-115.3922013,34.60112575,-115.3926737,34.60097127,0.09305,2926,863.6,215710,1,2904.2,64.1,221.0,156.90000000000003
216014,-115.1159736,34.68228238,-115.1150526,34.68237945,-115.1155131,34.682330915,0.084903,2926,863.6,216014,1,24300.8,78.2,219.0,140.8
216265,-114.8660783,34.68602813,-114.8650254,34.68605415,-114.86555185,34.68604114,0.096314,2926,863.6,216265,1,35828.2,83.6,287.0,156.6
217327,-121.5845003,37.11262845,-121.5838385,37.11203348,-121.5841694,37.112330965,0.088434,2927,863.6,217327,1,6791.0,137.5,198.0,119.49999999999997
217473,-121.506913,37.03969707,-121.5064568,37.03917102,-121.5066849,37.039434045,0.071142,2927,863.6,217473,1,788.4,144.3,240.0,95.69999999999997
217993,-121.2561433,36.74290194,-121.2554367,36.74224336,-121.25579,36.74257265,0.096575,2927,863.6,217993,1,6148.4,138.1,309.0,170.90000000000003
218596,-120.7611847,36.59289169,-120.7611313,36.59282303,-120.761158,36.59285736,0.009001,2927,863.6,218596,1,164.0,146.6,3.0,143.6
219095,-120.3546318,36.40907132,-120.3540081,36.40836358,-120.35431995,36.40871745,0.096481,2927,863.6,219095,1,22586.6,143.0,74.0,110.99999999999999
219278,-120.2439711,36.2836579,-120.243414,36.28294626,-120.24369255,36.28330208,0.093569,2927,863.6,219278,1,18967.6,146.0,91.0,125.0
219527,-120.1121563,36.11943265,-120.1116647,36.11879968,-120.1119105,36.119116165,0.083088,2927,863.6,219527,1,2589.0,146.1,38.0,108.10000000000001
219599,-120.0876503,36.0702076,-120.0866776,36.0702095,-120.08716395,36.07020855,0.087425,2927,863.6,219599,1,131.5,88.1,16.0,107.9
220021,-119.7983621,35.82277887,-119.7978129,35.82201634,-119.7980875,35.822397605,0.098189,2927,863.6,220021,1,15730.5,147.7,50.0,97.69999999999997
220256,-119.6576106,35.69920469,-119.6569424,35.6986561,-119.6572765,35.698930395,0.085801,2927,863.6,220256,1,2871.2,133.2,7.0,126.19999999999999
220503,-119.4972683,35.56621316,-119.4965615,35.5656329,-119.4969149,35.56592303,0.090831,2927,863.6,220503,1,10222.2,133.1,214.0,99.1
220548,-119.4672871,35.54176729,-119.466534,35.54115479,-119.46691055,35.54146104,0.096341,2927,863.6,220548,1,6376.1,132.8,248.0,115.19999999999999
220586,-119.4416687,35.52083561,-119.4410188,35.52030544,-119.44134375,35.520570525,0.083276,2927,863.6,220586,1,3094.6,132.9,216.0,96.9
221560,-118.7155975,35.14726728,-118.714532,35.14718605,-118.71506475,35.147226665,0.097297,2927,863.6,221560,1,4363.1,92.8,302.0,150.8
221675,-118.6164517,35.16351268,-118.615563,35.16363651,-118.61600735,35.163574595,0.081951,2927,863.6,221675,1,1081.9,77.8,241.0,163.20000000000005
221735,-118.568518,35.14021048,-118.5676698,35.13964859,-118.5680939,35.139929535,0.099258,2927,863.6,221735,1,6330.7,126.3,230.0,103.69999999999999
222212,-118.1521346,35.0327713,-118.1513912,35.03266526,-118.1517629,35.03271828,0.068705,2927,863.6,222212,1,14404.6,97.1,177.0,100.09999999999998
222241,-118.1246145,35.02968518,-118.1235424,35.02956452,-118.12407845,35.02962485,0.098535,2927,863.6,222241,1,11849.9,95.0,146.0,129.0
222775,-117.6189047,34.99325229,-117.6178867,34.99323823,-117.6183957,34.99324526,0.092746,2927,863.6,222775,1,4003.3,87.9,359.0,91.09999999999994
223487,-116.981442,34.89731903,-116.9805784,34.89720357,-116.9810102,34.8972613,0.0798,2927,863.6,223487,1,4487.8,95.8,228.0,132.2
223608,-116.8896163,34.86645118,-116.8887741,34.86633301,-116.8891952,34.866392095,0.077953,2927,863.6,223608,1,760.0,96.2,8.0,91.8
224150,-116.3949771,34.77979266,-116.3939675,34.7795683,-116.3944723,34.77968048,0.095522,2927,863.6,224150,1,2417.4,101.3,325.0,136.3
224376,-116.2036765,34.69923426,-116.2027793,34.69891199,-116.2032279,34.699073125,0.089508,2927,863.6,224376,1,6734.2,109.6,339.0,130.60000000000002
224553,-116.0458114,34.63357566,-116.0447997,34.63327338,-116.04530555,34.63342452,0.098476,2927,863.6,224553,1,7368.4,105.9,137.0,148.90000000000003
224595,-116.0047762,34.62124518,-116.0038726,34.62097203,-116.0043244,34.621108605,0.088086,2927,863.6,224595,1,3351.0,106.1,163.0,123.10000000000002
224631,-115.9711376,34.61100469,-115.970197,34.61072354,-115.9706673,34.610864115,0.091582,2927,863.6,224631,1,46.1,105.9,199.0,93.10000000000001
224676,-115.9284398,34.60126274,-115.9275143,34.6010949,-115.92797705,34.60117882,0.08674,2927,863.6,224676,1,3974.4,98.3,198.0,99.70000000000002
224745,-115.861694,34.58985146,-115.8607384,34.58972667,-115.8612162,34.589789065,0.088569,2927,863.6,224745,1,10292.6,94.9,196.0,101.09999999999998
224900,-115.7048774,34.56951385,-115.7039156,34.56938836,-115.7043965,34.569451105,0.089163,2927,863.6,224900,1,21369.3,94.8,181.0,93.80000000000001
225251,-115.3629608,34.61098099,-115.3622671,34.61129919,-115.36261395,34.61114009,0.072679,2927,863.6,225251,1,36.6,56.6,219.0,162.40000000000003
225284,-115.3331978,34.62092582,-115.3323322,34.62120881,-115.332765,34.621067315,0.085229,2927,863.6,225284,1,3005.6,64.0,269.0,155.00000000000003
225627,-115.0046466,34.68398149,-115.0036089,34.68398817,-115.00412775,34.68398483,0.094886,2927,863.6,225627,1,17951.2,85.0,73.0,167.99999999999997
226309,-119.2566785,35.28078435,-119.2575148,35.28040434,-119.25709665,35.280594345,0.086881,2928,863.6,226309,1,3113.9,238.8,231.0,172.20000000000007
226331,-119.2775569,35.27497743,-119.2786013,35.27470497,-119.2780791,35.2748412,0.099532,2928,863.6,226331,1,1094.9,250.2,164.0,93.80000000000001
226789,-118.9173838,34.32287501,-118.9164136,34.32326078,-118.9168987,34.323067895,0.098885,2929,863.6,226789,1,4416.4,62.1,145.0,97.10000000000002
227333,-114.6644899,34.89886371,-114.6653874,34.89845798,-114.66493865,34.898660845,0.09346,2930,863.6,227333,1,3552.2,236.5,20.0,143.50000000000003
227890,-115.2372471,34.90066848,-115.2382897,34.90071284,-115.2377684,34.90069066,0.095209,2930,863.6,227890,1,44525.5,268.5,153.0,115.49999999999999
228165,-115.5274429,34.91425705,-115.5284761,34.91435701,-115.5279595,34.91430703,0.094861,2930,863.6,228165,1,71255.6,272.4,150.0,122.39999999999995
228270,-115.6224486,34.90332155,-115.6234972,34.90310575,-115.6229729,34.90321365,0.09859,2930,863.6,228270,1,77874.6,251.7,294.0,137.69999999999993
228507,-115.8637531,34.85185792,-115.8647681,34.85157015,-115.8642606,34.851714035,0.097991,2930,863.6,228507,1,54960.7,246.9,301.0,125.9
228801,-116.1370011,34.76489318,-116.1379781,34.76452387,-116.1374896,34.764708525,0.09824,2930,863.6,228801,1,27551.6,241.5,312.0,109.50000000000001
229048,-116.3824889,34.78679288,-116.3835686,34.78673698,-116.38302875,34.78676493,0.098796,2930,863.6,229048,1,3658.3,262.6,273.0,169.60000000000005
229383,-118.0559769,33.78119659,-118.0555267,33.78123856,-118.0557518,33.781217575,0.041869,2932,863.6,229383,1,1890.1,80.9,198.0,117.10000000000002
229386,-118.0541026,33.78123684,-118.0533762,33.78123357,-118.0537394,33.781235205,0.067136,2932,863.6,229386,1,2077.0,87.6,260.0,172.4000000000001
229495,-117.9578107,33.78136238,-117.9567984,33.78138659,-117.95730455,33.781374485,0.093597,2932,863.6,229495,1,5976.6,85.6,340.0,105.59999999999998
229561,-117.897522,33.78172684,-117.8971939,33.78170013,-117.89735795,33.781713485,0.030468,2932,863.6,229561,1,410.9,92.7,289.0,163.70000000000005
229774,-122.2614395,39.36255484,-122.2616685,39.36256817,-122.261554,39.362561505,0.019743,2935,914.4,229774,1,30.1,273.8,65.0,151.2
229783,-122.1765492,40.15121805,-122.176806,40.15035174,-122.1766776,40.150784895,0.098771,2937,914.4,229783,1,249.5,192.3,214.0,158.30000000000004
230241,-122.2498508,39.95858454,-122.2501425,39.95792867,-122.24999665,39.958256605,0.077051,2940,914.4,230241,1,2442.5,198.4,144.0,125.6
230287,-122.2619934,39.92620468,-122.2621727,39.92575073,-122.26208305,39.925977705,0.052742,2940,914.4,230287,1,6173.0,196.4,69.0,127.40000000000002
230324,-122.2663941,39.90484132,-122.2663709,39.90400735,-122.2663825,39.904424335,0.092754,2940,914.4,230324,1,6107.3,178.3,352.0,173.69999999999996
230954,-122.2649959,39.6822991,-122.2649906,39.68152269,-122.26499325,39.681910895,0.086334,2942,914.4,230954,1,12784.3,179.2,55.0,124.2
231150,-122.2642062,39.5404221,-122.2641989,39.53962642,-122.26420255,39.54002426,0.088478,2942,914.4,231150,1,28532.3,179.1,323.0,143.9
231297,-122.2636051,39.43155626,-122.2635993,39.43082048,-122.2636022,39.43118837,0.081817,2942,914.4,231297,1,25297.7,179.2,88.0,91.2
