ID,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,LON_MID,LAT_MID,LENGTH_KM,OBJECTID,DIAMETER,OBJ_ID,SUB_SEGMENT_ID,L_ANCHOR_FULL_METER,SEGMENT_AZIMUTH_DEG,ASPECT_DEG_FROM_90M,LEVEL2_LIQ_BETA_CROSSING,which_half,l_anchor,crossing_lon,crossing_lat,prob_crossing,psi_dip,beta_crossing
95379,-122.225441,38.05440903,-122.2255127,38.05428246,-122.22547685,38.054345745,0.015411,2322,304.8,95379,1,20.1,203.7,9.0,165.30000000000007,,20.1,-122.38690279993136,5.138001386416203,0.25,75,90
95466,-121.5491521,38.60086481,-121.5487967,38.60130683,-121.5489744,38.60108582,0.058048,2324,304.8,95466,1,242.9,31.3,28.0,176.70000000000007,,242.9,-121.85904118604077,5.665497283535664,0.25,75,90
95512,-121.4984278,38.63109805,-121.4989895,38.63173196,-121.49870865,38.631415005,0.085727,2326,304.8,95512,1,169.0,324.3,235.0,90.69999999999996,,169.0,-121.81993763904184,5.704511272294899,0.25,75,90
95672,-121.5055504,38.57658768,-121.505806,38.57600403,-121.5056782,38.576295855,0.068597,2327,304.8,95672,1,130.7,198.0,113.0,94.99999999999996,,130.7,-121.82452582486452,5.6999340628073725,0.25,75,90
95682,-121.5082397,38.57329941,-121.5082016,38.57326508,-121.50822065,38.573282245,0.005054,2327,304.8,95682,1,2.5,138.0,289.0,151.0,,2.5,-121.8264805373464,5.697983988687153,0.25,75,90
95933,-121.7788253,38.21612217,-121.7782068,38.21551156,-121.77851605,38.215816865,0.086774,2332,304.8,95933,1,450.8,140.6,358.0,142.59999999999997,,450.8,-122.03469421960168,5.490136989128498,0.25,75,90
96575,-120.9506908,38.16286422,-120.9498142,38.16285864,-120.9502525,38.16286143,0.076642,2339,304.8,96575,1,1658.1,89.2,348.0,101.20000000000005,,1658.1,-121.37717258480421,6.14560836297196,0.25,75,90
96578,-120.9480035,38.16286398,-120.9470693,38.16287489,-120.9475364,38.162869435,0.081684,2339,304.8,96578,1,1420.1,87.9,218.0,130.09999999999994,,1420.1,-121.37501620696625,6.147753564057848,0.25,75,90
96602,-120.9262537,38.1630949,-120.9252424,38.16309961,-120.92574805,38.163097255,0.088417,2339,304.8,96602,1,485.5,88.4,350.0,98.40000000000006,,485.5,-121.35772094853544,6.164958070903003,0.25,75,90
96609,-120.9192515,38.16315113,-120.9182788,38.16316748,-120.91876515,38.163159305,0.08506,2339,304.8,96609,1,1097.6,87.5,208.0,120.50000000000004,,1097.6,-121.3521775572439,6.170471957102149,0.25,75,90
96687,-120.8540049,38.17839455,-120.8536622,38.17827163,-120.85383355,38.17833309,0.032926,2339,304.8,96687,1,16.5,113.1,151.0,142.1,,16.5,-121.3009662024759,6.221401091453348,0.25,75,90
96769,-120.7784548,38.19470384,-120.7775165,38.19512406,-120.77798565,38.19491395,0.094377,2339,304.8,96769,1,1826.1,59.1,331.0,91.9,,1826.1,-121.24113172474263,6.28088359378788,0.25,75,90
96895,-120.6842971,38.18407361,-120.6838807,38.18360143,-120.6840889,38.18383752,0.063885,2339,304.8,96895,1,866.1,143.7,223.0,100.7,,866.1,-121.16628175183888,6.35525907854391,0.25,75,90
96935,-121.375393,38.15884282,-121.3744518,38.15917977,-121.3749224,38.159011295,0.090419,2340,304.8,96935,1,588.7,64.6,316.0,108.6,,588.7,-121.7140699879603,5.810090677273475,0.25,75,90
97365,-121.7196808,37.95526123,-121.7200012,37.95524979,-121.719841,37.95525551,0.02812,2343,304.8,97365,1,14.1,266.6,68.0,161.40000000000003,,14.1,-121.98464547671502,5.540120324987243,0.25,75,90
97366,-121.7200012,37.95524979,-121.720089,37.95471764,-121.7200451,37.954983715,0.059671,2343,304.8,97366,1,29.8,186.7,79.0,107.7,,29.8,-121.98480387683954,5.539962154258134,0.25,75,90
97608,-122.0331345,38.03388977,-122.0332226,38.03307102,-122.03317855,38.033480395,0.091367,2344,304.8,97608,1,276.1,184.3,275.0,90.69999999999996,,276.1,-122.2342860165255,5.29066794106294,0.25,75,90
97738,-122.1112004,38.00211584,-122.1118423,38.00176287,-122.11152135,38.001939355,0.068584,2344,304.8,97738,1,173.5,234.7,314.0,100.7,,173.5,-122.29609865990012,5.2288497738377995,0.25,75,90
97753,-122.1229363,38.00119487,-122.1239319,38.00119019,-122.1234341,38.00119253,0.087237,2344,304.8,97753,1,914.6,269.1,158.0,111.1,,914.6,-122.30553966505518,5.2194061574587245,0.25,75,90
97888,-122.2222672,38.00794601,-122.2231483,38.00812531,-122.22270775,38.00803566,0.079729,2344,304.8,97888,1,39.9,283.9,217.0,113.1,,39.9,-122.3843209063068,5.1405851235665105,0.25,75,90
97904,-122.2328276,38.01260997,-122.233493,38.01294699,-122.2331603,38.01277848,0.069301,2344,304.8,97904,1,379.2,302.2,189.0,113.19999999999996,,379.2,-122.39264701435069,5.132252948737456,0.25,75,90
98171,-122.3488998,37.98429871,-122.3491364,37.98420334,-122.3490181,37.984251025,0.02329,2346,304.8,98171,1,307.0,242.6,259.0,163.60000000000002,,307.0,-122.4842804190365,5.040529676588998,0.25,75,90
98172,-122.3491364,37.98420334,-122.3491974,37.98418808,-122.3491669,37.98419571,0.005609,2346,304.8,98172,1,292.5,252.1,259.0,173.1,,292.5,-122.48439800491215,5.040411948455149,0.25,75,90
98310,-122.0977868,37.88545517,-122.0975596,37.88524924,-122.0976732,37.885352205,0.030363,2348,304.8,98310,1,36.9,138.3,61.0,102.7,,36.9,-122.28398354692663,5.2409675546828955,0.25,75,90
98648,-121.1591337,37.73954126,-121.1581972,37.73954503,-121.15866545,37.739543145,0.08235,2351,304.8,98648,1,904.0,88.6,226.0,137.40000000000003,,904.0,-121.53418571269754,5.989327785198599,0.25,75,90
98782,-121.1896413,37.73948715,-121.1889178,37.7394909,-121.18927955,37.739489025,0.063621,2352,304.8,98782,1,1792.9,88.5,292.0,156.5,,1792.9,-121.55861598926107,5.964997271660504,0.25,75,90
98911,-121.1175772,37.71577163,-121.1170763,37.71548724,-121.11732675,37.715629435,0.054233,2352,304.8,98911,1,807.8,124.4,177.0,127.4,,807.8,-121.50070865865115,6.022661973278252,0.25,75,90
99475,-121.0426938,37.67457309,-121.0422441,37.67420331,-121.04246895,37.6743882,0.057071,2354,304.8,99475,1,838.9,134.8,224.0,90.8,,838.9,-121.44006605172575,6.083027483427226,0.25,75,90
99656,-120.9760733,37.69181604,-120.9760777,37.69113281,-120.9760755,37.691474425,0.075973,2356,304.8,99656,1,924.5,179.1,163.0,163.89999999999998,,924.5,-121.38737895090048,6.135454482859175,0.25,75,90
99854,-120.8579704,37.48647365,-120.8579708,37.48592023,-120.8579706,37.48619694,0.061538,2358,304.8,99854,1,30.7,178.7,275.0,96.3,,30.7,-121.28827904254042,6.234015630179269,0.25,75,90
100813,-120.0862897,36.95377031,-120.086291,36.95324662,-120.08629035,36.953508465,0.058232,2362,304.8,100813,1,87.2,178.4,197.0,161.4,,87.2,-120.65240262258438,6.864807921515965,0.25,75,90
100829,-120.077781,36.94799567,-120.0770724,36.94760543,-120.0774267,36.94780055,0.076473,2362,304.8,100829,1,364.0,122.7,284.0,161.29999999999998,,364.0,-120.64505170960528,6.872082763494306,0.25,75,90
101084,-119.9380204,36.84648515,-119.9374606,36.84619914,-119.9377405,36.846342145,0.059099,2362,304.8,101084,1,361.4,120.6,150.0,150.59999999999997,,361.4,-120.52866248761352,6.9872122645631425,0.25,75,90
101534,-120.0761397,36.56461958,-120.0765423,36.56394342,-120.076341,36.5642815,0.083341,2363,304.8,101534,1,3680.2,203.9,146.0,122.10000000000002,,3680.2,-120.6323516468801,6.884650428493959,0.25,75,90
101693,-119.5081846,36.51774867,-119.5090529,36.51776135,-119.50861875,36.51775501,0.077608,2364,304.8,101693,1,164.6,269.0,63.0,154.0,,164.6,-120.16827371245353,7.343021666670606,0.25,75,90
102022,-120.2600892,36.19497377,-120.2592496,36.19498209,-120.2596694,36.19497793,0.075348,2365,304.8,102022,1,1983.3,87.7,90.0,177.70000000000013,,1983.3,-120.77088604625429,6.7474942599806225,0.25,75,90
102436,-120.3068954,36.1369647,-120.306293,36.13659135,-120.3065942,36.136778025,0.06819,2366,304.8,102436,1,2139.4,125.8,356.0,129.79999999999995,,2139.4,-120.80758925173342,6.711132102218645,0.25,75,90
102879,-120.0426964,35.86781381,-120.0424804,35.86705538,-120.0425884,35.867434595,0.08655,2366,304.8,102879,1,40899.7,165.2,60.0,105.2,,40899.7,-120.58343512362141,6.933045457058435,0.25,75,90
102985,-119.9962788,35.80421416,-119.995703,35.80352586,-119.9959909,35.80387001,0.092488,2366,304.8,102985,1,34897.7,144.0,7.0,137.0,,34897.7,-120.54320423622652,6.972833627503916,0.25,75,90
103518,-121.8626727,37.32713241,-121.8634547,37.32676785,-121.8630637,37.32695013,0.080152,2368,304.8,103518,1,1052.1,239.0,334.0,95.00000000000004,,1052.1,-122.09076935050028,5.434118437666126,0.25,75,90
104170,-121.4570259,36.84231416,-121.4572168,36.84204472,-121.45712135,36.84217944,0.034441,2373,304.8,104170,1,47.0,208.7,245.0,143.70000000000002,,47.0,-121.75756807837911,5.766719178660545,0.25,75,90
104379,-121.5875608,36.77761931,-121.5878871,36.77708997,-121.58772395,36.77735464,0.065643,2373,304.8,104379,1,3069.7,205.5,265.0,120.5,,3069.7,-121.86197670389863,5.662568125217977,0.25,75,90
104606,-121.6496853,36.67752455,-121.6495306,36.676836,-121.64960795,36.677180275,0.077796,2374,304.8,104606,1,116.4,168.9,41.0,127.9,,116.4,-121.91051585262979,5.6141268255001675,0.25,75,90
105109,-121.6336348,36.69516551,-121.6330622,36.69493027,-121.6333485,36.69504789,0.057364,2380,304.8,105109,1,480.5,116.2,211.0,94.8,,480.5,-121.89762961619182,5.626988424079796,0.25,75,90
105598,-119.6368942,36.32628123,-119.6368713,36.32699203,-119.63688275,36.32663663,0.079064,2382,304.8,105598,1,39.5,359.5,332.0,152.5,,39.5,-120.26614995290498,7.246492875323846,0.25,75,90
105799,-119.4472316,36.32722876,-119.4462266,36.32721887,-119.4467291,36.327223815,0.090038,2382,304.8,105799,1,2726.1,88.6,209.0,120.40000000000002,,2726.1,-120.11067606110078,7.399789351431591,0.25,75,90
105872,-119.3945794,36.32779907,-119.3945885,36.32858469,-119.39458395,36.32819188,0.087361,2382,304.8,105872,1,43.6,357.3,335.0,157.69999999999993,,43.6,-120.0680516196615,7.4417817279114855,0.25,75,90
105892,-119.3946532,36.33932915,-119.394661,36.34009111,-119.3946571,36.33971013,0.084729,2382,304.8,105892,1,1038.2,357.4,141.0,143.60000000000005,,1038.2,-120.06854627266227,7.44129449756507,0.25,75,90
106172,-119.7265365,35.57205921,-119.7254639,35.57205963,-119.7260002,35.57205942,0.09701,2383,304.8,106172,1,48.6,88.1,49.0,140.9,,48.6,-120.31339405090168,7.199871151836794,0.25,75,90
106225,-119.4639053,35.17910004,-119.4643641,35.17911539,-119.4641347,35.179107715,0.041733,2384,304.8,106225,1,20.9,270.3,79.0,168.7,,20.9,-120.08300985432525,7.42704704248696,0.25,75,90
106252,-119.4741507,35.17403471,-119.4745714,35.17366533,-119.47436105,35.17385002,0.056117,2384,304.8,106252,1,97.1,221.0,20.0,158.99999999999997,,97.1,-120.09130918147207,7.418870936368495,0.25,75,90
106301,-119.4817661,35.12567767,-119.4817769,35.12533753,-119.4817715,35.1255076,0.037835,2385,304.8,106301,1,829.7,179.5,293.0,113.5,,829.7,-120.09573034833821,7.4145151749600915,0.25,75,90
106724,-119.0923075,35.42104395,-119.0923157,35.42015783,-119.0923116,35.42060089,0.098535,2386,304.8,106724,1,711.9,178.2,242.0,116.2,,711.9,-119.7838016339275,7.7214200727710525,0.25,75,90
106765,-119.0549038,35.41965485,-119.0542526,35.41965485,-119.0545782,35.41965485,0.059009,2387,304.8,106765,1,191.2,87.7,186.0,98.29999999999998,,191.2,-119.75248780741786,7.752182884754568,0.25,75,90
107661,-119.1553066,34.19691415,-119.1562942,34.19691497,-119.1558004,34.19691456,0.09083,2394,304.8,107661,1,878.9,267.9,184.0,96.1,,878.9,-119.78890018981608,7.716410414461075,0.25,75,90
107767,-119.1945659,34.21791696,-119.194574,34.21719718,-119.19456995,34.21755707,0.080039,2395,304.8,107767,1,2063.5,178.4,120.0,121.6,,2063.5,-119.8222904639096,7.683596676496413,0.25,75,90
107841,-119.177475,34.1828804,-119.1774768,34.18236142,-119.1774759,34.18262091,0.057708,2395,304.8,107841,1,1661.6,178.0,208.0,150.00000000000003,,1661.6,-119.80658883130305,7.699028415342855,0.25,75,90
107861,-119.1776393,34.1678294,-119.1776456,34.16706332,-119.17764245,34.16744636,0.085186,2395,304.8,107861,1,1409.9,178.2,258.0,100.20000000000005,,1409.9,-119.80615246597556,7.699457249129136,0.25,75,90
107955,-119.1498787,34.30177958,-119.1490248,34.30228691,-119.14945175,34.302033245,0.096615,2396,304.8,107955,1,905.4,52.2,140.0,92.2,,905.4,-119.78759093759925,7.7176968606269645,0.25,75,90
108129,-119.0181792,34.37137584,-119.0175401,34.37176821,-119.01785965,34.371572025,0.073103,2396,304.8,108129,1,5222.6,51.2,163.0,111.8,,5222.6,-119.67977176573373,7.823585807332707,0.25,75,90
108409,-118.8157121,34.40059342,-118.8147372,34.40059128,-118.81522465,34.40059235,0.089445,2396,304.8,108409,1,472.9,87.8,295.0,152.79999999999998,,472.9,-119.51072005577545,7.98940086792748,0.25,75,90
108412,-118.8128829,34.40058954,-118.8120034,34.40058995,-118.81244315,34.400589745,0.080692,2396,304.8,108412,1,216.8,87.6,236.0,148.4,,216.8,-119.50838250722607,7.991691837577229,0.25,75,90
108788,-117.4765121,34.09195245,-117.4756213,34.09195729,-117.4760667,34.09195487,0.082031,2398,304.8,108788,1,374.9,86.5,211.0,124.5,,374.9,-118.36468759990431,9.106248621167738,0.25,75,90
108998,-117.28479,34.09217453,-117.2838542,34.0921669,-117.2843221,34.092170715,0.086177,2398,304.8,108998,1,216.6,87.4,217.0,129.59999999999997,,216.6,-118.20183363071938,9.263862793562925,0.25,75,90
109034,-117.2597961,34.08670351,-117.2598038,34.08598942,-117.25979995,34.086346465,0.079406,2398,304.8,109034,1,206.8,177.3,183.0,174.30000000000004,,206.8,-118.18065773279623,9.28433628691237,0.25,75,90
109503,-117.6847303,34.01911567,-117.6837279,34.01911795,-117.6842291,34.01911681,0.092386,2401,304.8,109503,1,3137.3,86.9,179.0,92.1,,3137.3,-118.53744778604336,8.938737743699491,0.25,75,90
110032,-117.881616,33.6663428,-117.8810985,33.66597951,-117.88135725,33.666161155,0.062654,2406,304.8,110032,1,94.2,127.2,98.0,150.8,,94.2,-118.68675841358552,8.793712360900296,0.25,75,90
110593,-117.330211,34.53798348,-117.3302142,34.53869365,-117.3302126,34.538338565,0.078968,2421,304.8,110593,1,39.5,356.6,47.0,129.6,,39.5,-118.26632767167888,9.20147802808521,0.25,75,90
111029,-119.807724,36.34312241,-119.807724,36.34262466,-119.807724,36.342873535,0.055347,2452,304.8,111029,1,32.3,178.1,293.0,114.89999999999998,,32.3,-120.40629764392416,7.1081389208246595,0.25,75,90
111332,-118.9976444,35.53192291,-118.9969968,35.53124395,-118.9973206,35.53158343,0.095571,2459,330.2,111332,1,47.8,139.7,288.0,148.30000000000004,,47.8,-119.70962347956525,7.794278860753676,0.25,75,90
111462,-119.0371399,35.52283859,-119.0371336,35.52207212,-119.03713675,35.522455355,0.085229,2466,330.2,111462,1,204.7,177.3,68.0,109.3,,204.7,-119.74221471273854,7.762273318789397,0.25,75,90
111995,-121.4439693,39.02222741,-121.4431832,39.02175823,-121.44357625,39.02199282,0.085636,2472,406.4,111995,1,1901.5,126.4,216.0,90.4,,1901.5,-121.78319558111626,5.7411609153523635,0.25,75,90
112407,-121.4053617,38.63823588,-121.4054489,38.63816071,-121.4054053,38.638198295,0.011279,2475,406.4,112407,1,5.6,221.3,317.0,95.70000000000005,,5.6,-121.7465636024705,5.7776927102618405,0.25,75,90
113181,-121.775667,39.32481064,-121.7748148,39.32426578,-121.7752409,39.32453821,0.0951,2487,406.4,113181,1,3590.3,128.7,274.0,145.3,,3590.3,-122.04699393134347,5.477851190722489,0.25,75,90
113903,-121.8445313,39.10661536,-121.8454772,39.10664052,-121.84500425,39.10662794,0.081664,2493,406.4,113903,1,241.8,271.2,235.0,143.8,,241.8,-122.09856927613869,5.426324997656433,0.25,75,90
114001,-121.8912527,39.05987822,-121.891598,39.05911232,-121.89142535,39.05949527,0.090232,2493,406.4,114001,1,3382.4,198.7,-1.0,135.0,,3382.4,-122.13427211870751,5.390647564179632,0.25,75,90
114023,-121.8987491,39.04331241,-121.8990811,39.04257964,-121.8989151,39.042946025,0.086378,2493,406.4,114023,1,1434.7,198.8,255.0,123.8,,1434.7,-122.13992809866038,5.384994968047595,0.25,75,90
114031,-121.9014966,39.03724173,-121.9018743,39.03640469,-121.90168545,39.03682321,0.098626,2493,406.4,114031,1,714.1,198.7,199.0,179.7000000000019,,714.1,-122.14202082960851,5.382903444832539,0.25,75,90
115116,-122.7134613,38.38333633,-122.7134548,38.38259796,-122.71345805,38.382967145,0.082105,2500,406.4,115116,1,1178.9,179.4,262.0,97.39999999999996,,1178.9,-122.77432609814136,4.749931131953438,0.25,75,90
115141,-122.7131613,38.36698483,-122.7131597,38.36615664,-122.7131605,38.366570735,0.092091,2500,406.4,115141,1,640.6,179.7,271.0,91.30000000000004,,640.6,-122.77404067389979,4.750217292886694,0.25,75,90
115446,-121.924996,38.24304602,-121.9260767,38.24305693,-121.92553635,38.243051475,0.094387,2501,406.4,115446,1,679.7,270.1,170.0,100.10000000000004,,679.7,-122.15135456705028,5.373574803117169,0.25,75,90
115455,-121.9333022,38.24310477,-121.9333038,38.24287561,-121.933303,38.24299019,0.025482,2501,406.4,115455,1,12.7,179.7,160.0,160.30000000000004,,12.7,-122.15749636515943,5.367436099308972,0.25,75,90
115493,-121.9641479,38.23385342,-121.9648842,38.23331372,-121.96451605,38.23358357,0.087962,2501,406.4,115493,1,470.6,226.5,158.0,111.5,,470.6,-122.18207544383665,5.342867355336829,0.25,75,90
115543,-121.9937247,38.24358736,-121.9948103,38.24357122,-121.9942675,38.24357929,0.094823,2501,406.4,115543,1,1830.3,268.3,130.0,138.3,,1830.3,-122.20571419156084,5.319235470066835,0.25,75,90
116009,-121.940827,38.24245438,-121.941575,38.24194062,-121.941201,38.2421975,0.086781,2502,406.4,116009,1,130.2,228.3,175.0,126.7,,130.2,-122.16373353585475,5.361201861151863,0.25,75,90
116032,-121.9606914,38.23629587,-121.9613607,38.23581109,-121.96102605,38.23605348,0.079517,2502,406.4,116032,1,885.3,226.8,282.0,124.80000000000004,,885.3,-122.17934294663496,5.34559886514776,0.25,75,90
116179,-122.065845,38.23045215,-122.0668135,38.23022962,-122.06632925,38.230340885,0.08814,2502,406.4,116179,1,1284.5,253.2,37.0,143.79999999999998,,1284.5,-122.26255717029574,5.262396762504725,0.25,75,90
116415,-122.2240143,38.21573257,-122.2250519,38.21588135,-122.2245331,38.21580696,0.092146,2502,406.4,116415,1,2522.5,279.8,254.0,154.20000000000005,,2522.5,-122.38750733837497,5.137396411412566,0.25,75,90
116582,-122.6394584,38.25686238,-122.64002,38.25717637,-122.6397392,38.257019375,0.060196,2504,406.4,116582,1,468.0,305.1,110.0,164.90000000000003,,468.0,-122.7157515682459,4.80864909064279,0.25,75,90
117364,-121.6145138,38.56909387,-121.6136187,38.56922741,-121.61406625,38.56916064,0.079223,2513,406.4,117364,1,1293.9,78.4,346.0,92.40000000000002,,1293.9,-121.90983170758807,5.614809686725905,0.25,75,90
117860,-121.4604491,38.45652318,-121.4603907,38.45578253,-121.4604199,38.456152855,0.082513,2517,406.4,117860,1,1645.2,175.5,351.0,175.50000000000009,,1645.2,-121.7868336233076,5.737532383008121,0.25,75,90
118004,-121.4491416,38.36045347,-121.4490665,38.35983534,-121.44910405,38.360144405,0.069044,2517,406.4,118004,1,1673.1,173.6,261.0,92.60000000000002,,1673.1,-121.77627709900219,5.748061093861682,0.25,75,90
118610,-121.2890268,37.99839757,-121.2887703,37.9977539,-121.28889855,37.998075735,0.075019,2517,406.4,118610,1,2760.5,161.4,304.0,142.6,,2760.5,-121.64286427515991,5.881064243672696,0.25,75,90
118943,-121.2524216,37.80427174,-121.2524019,37.80364952,-121.25241175,37.80396063,0.069209,2517,406.4,118943,1,832.6,177.5,287.0,109.5,,832.6,-121.61020155441048,5.913610004738826,0.25,75,90
119102,-121.2388,37.70090103,-121.2389984,37.70090103,-121.2388992,37.70090103,0.017455,2517,406.4,119102,1,8.7,268.9,208.0,119.10000000000004,,8.7,-121.59748047168125,5.926283737004624,0.25,75,90
119886,-121.4255628,38.1590219,-121.4265213,38.15903854,-121.42604205,38.15903022,0.083824,2526,406.4,119886,1,1291.8,270.3,270.0,179.7000000000007,,1291.8,-121.75460607445916,5.769672925337908,0.25,75,90
120020,-121.5359948,38.16202897,-121.5360336,38.16210175,-121.5360142,38.16206536,0.008775,2526,406.4,120020,1,2509.0,336.3,254.0,97.70000000000005,,2509.0,-121.84183733425998,5.682662845623844,0.25,75,90
120052,-121.5619805,38.15931937,-121.5627418,38.15867946,-121.56236115,38.158999415,0.097435,2526,406.4,120052,1,48.7,222.3,222.0,179.69999999999948,,48.7,-121.86267188552014,5.661874442235239,0.25,75,90
120427,-121.2707828,38.20525793,-121.2706912,38.20598956,-121.270737,38.205623745,0.081746,2529,406.4,120427,1,204.0,4.6,215.0,149.60000000000002,,204.0,-121.63231056395671,5.891580888685192,0.25,75,90
120913,-121.8469151,37.69990878,-121.8470608,37.69947804,-121.84698795,37.69969341,0.049582,2541,406.4,120913,1,220.7,194.3,192.0,177.7,,220.7,-122.08247611951177,5.442404403547763,0.25,75,90
121277,-119.6374283,36.61786592,-119.6374349,36.61710532,-119.6374316,36.61748562,0.084577,2545,406.4,121277,1,1877.2,178.4,267.0,91.40000000000002,,1877.2,-120.27686046329242,7.235925050694472,0.25,75,90
122259,-120.7167493,36.01578318,-120.7157784,36.01607552,-120.71626385,36.01592935,0.093177,2549,406.4,122259,1,347.1,68.3,98.0,150.3,,347.1,-121.13936311745958,6.381997675124904,0.25,75,90
